S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name
61579,153,Jhansi,166,36,856,Moth,00856,1,152103,Silari,152103,04498800,71047,Imliya(Moth)
61580,153,Jhansi,166,36,856,Moth,00856,1,152175,Simiriya,152175,04507000,71081,Simiriya
61581,153,Jhansi,166,36,856,Moth,00856,1,152236,Simthari,152236,04513600,70900,Simthari
61582,153,Jhansi,166,36,856,Moth,00856,1,152251,Siya,152251,04515200,70902,Siya
61583,153,Jhansi,166,36,856,Moth,00856,1,152090,Sukupura,152090,04497100,71080,Sikandra
61584,153,Jhansi,166,36,856,Moth,00856,1,152249,Sultan Pura,152249,04514900,70903,Sultan Pura
61585,153,Jhansi,166,36,856,Moth,00856,1,152186,Talaur,152186,04508100,71082,Talaur
61586,153,Jhansi,166,36,856,Moth,00856,1,152105,Tanda,152105,04499000,265587,Tanda
61587,153,Jhansi,166,36,856,Moth,00856,1,152099,Tati Khilli,152099,04498200,71067,Panari
61588,153,Jhansi,166,36,856,Moth,00856,1,152145,Thiprai,152145,04503600,71041,Chir Gaon Khurd
61589,153,Jhansi,166,36,856,Moth,00856,1,152056,Tigra Ganeshpura,152056,04493400,71040,Chheota
61590,153,Jhansi,166,36,856,Moth,00856,1,152068,Tigra Kalan,152068,04494700,71061,Madora Kalan
61591,153,Jhansi,166,36,856,Moth,00856,1,152136,Todi,152136,04502600,71083,Todi
61592,153,Jhansi,166,36,856,Moth,00856,1,152179,Todi Ki Sarai,152179,04507400,71068,Pandauri
61593,153,Jhansi,166,36,856,Moth,00856,1,152052,Tursanpura,152052,04493000,71024,Badokhari
61594,153,Jhansi,166,36,858,Tahrauli,00858,3,152430,Achausa,152430,04536700,70737,Achausa
61595,153,Jhansi,166,36,858,Tahrauli,00858,3,152555,Ataniya,152555,04549600,265657,Rajapur
61596,153,Jhansi,166,36,858,Tahrauli,00858,3,152433,Atarsuwan,152433,04537000,70741,Atarsuwan
61597,153,Jhansi,166,36,858,Tahrauli,00858,3,152542,Atrauli,152542,04548100,70951,Atrauli
61598,153,Jhansi,166,36,858,Tahrauli,00858,3,152451,Baghaira,152451,04538800,70851,Baghaira
61599,153,Jhansi,166,36,858,Tahrauli,00858,3,152570,Bagrauni,152570,04551100,70906,Bagrauni
61600,153,Jhansi,166,36,858,Tahrauli,00858,3,152512,Bagroni Jagir,152512,04544900,70838,Rajgir
61601,153,Jhansi,166,36,858,Tahrauli,00858,3,152481,Bairishal Pura,152481,04541800,70857,Barei
61602,153,Jhansi,166,36,858,Tahrauli,00858,3,152472,Bakayan,152472,04540900,70896,Rora
61603,153,Jhansi,166,36,858,Tahrauli,00858,3,152489,Bakua Khurd,152489,04542600,70872,Itwan Khurd
61604,153,Jhansi,166,36,858,Tahrauli,00858,3,152456,Bamanwan,152456,04539300,70854,Bamanwan
61605,153,Jhansi,166,36,858,Tahrauli,00858,3,152459,Bangri Bangra,152459,04539600,70855,Bangri Bangra
61606,153,Jhansi,166,36,858,Tahrauli,00858,3,152538,Banka Pahari,152538,04547600,70908,Banka Pahari
61607,153,Jhansi,166,36,858,Tahrauli,00858,3,152507,Bansar,152507,04544400,265738,Basar
61608,153,Jhansi,166,36,858,Tahrauli,00858,3,152435,Baram Pura,152435,04537200,70744,Baram Pura
61609,153,Jhansi,166,36,858,Tahrauli,00858,3,152442,Baraura,152442,04537900,70745,Baraura
61610,153,Jhansi,166,36,858,Tahrauli,00858,3,152483,Barei,152483,04542000,70857,Barei
61611,153,Jhansi,166,36,858,Tahrauli,00858,3,152454,Bari Bujurg,152454,04539100,70858,Bari Bujurg
61612,153,Jhansi,166,36,858,Tahrauli,00858,3,152464,Baror,152464,04540100,70859,Baror
61613,153,Jhansi,166,36,858,Tahrauli,00858,3,152544,Barwar,152544,04548300,70909,Barwar
61614,153,Jhansi,166,36,858,Tahrauli,00858,3,152537,Basari,152537,04547500,70910,Basari
61615,153,Jhansi,166,36,858,Tahrauli,00858,3,152549,Baswaha,152549,04548900,70960,Sujawan
61616,153,Jhansi,166,36,858,Tahrauli,00858,3,152550,Bela,152550,04549000,70911,Bela
61617,153,Jhansi,166,36,858,Tahrauli,00858,3,152426,Benda,152426,04536300,70747,Benda
61618,153,Jhansi,166,36,858,Tahrauli,00858,3,152470,Berwai,152470,04540700,70860,Berwai
61619,153,Jhansi,166,36,858,Tahrauli,00858,3,152529,Bhadokhar,152529,04546700,70912,Bhadokhar
61620,153,Jhansi,166,36,858,Tahrauli,00858,3,152504,Bhagora,152504,04544100,70806,Bijna
61621,153,Jhansi,166,36,858,Tahrauli,00858,3,152474,Bharrol,152474,04541100,265393,Dhabara
61622,153,Jhansi,166,36,858,Tahrauli,00858,3,152539,Bhasneh,152539,04547700,70913,Bhasneh
61623,153,Jhansi,166,36,858,Tahrauli,00858,3,152463,Bhat Pura,152463,04540000,70859,Baror
61624,153,Jhansi,166,36,858,Tahrauli,00858,3,152500,Bijaigarh,152500,04543700,70804,Bijaigarh
61625,153,Jhansi,166,36,858,Tahrauli,00858,3,152506,Bijna,152506,04544300,70806,Bijna
61626,153,Jhansi,166,36,858,Tahrauli,00858,3,152566,Bikram Pura Sani,152566,04550700,265658,Bikram Pura Sani
61627,153,Jhansi,166,36,858,Tahrauli,00858,3,152563,Birsingh Pura,152563,04550400,70909,Barwar
61628,153,Jhansi,166,36,858,Tahrauli,00858,3,152482,Bishan Para,152482,04541900,70897,Saraul
61629,153,Jhansi,166,36,858,Tahrauli,00858,3,152562,Bitthaura,152562,04550300,70931,Itaura
61630,153,Jhansi,166,36,858,Tahrauli,00858,3,152458,Budhupura,152458,04539500,70894,Ram Pura
61631,153,Jhansi,166,36,858,Tahrauli,00858,3,152465,Chandwari,152465,04540200,70863,Chandwari
61632,153,Jhansi,166,36,858,Tahrauli,00858,3,152508,Charhrau Dhawari,152508,04544500,70810,Charhrau Dhawari
61633,153,Jhansi,166,36,858,Tahrauli,00858,3,152568,Chhiraura Buzurg,152568,04550900,70916,Chhiraura Buzurg
61634,153,Jhansi,166,36,858,Tahrauli,00858,3,152551,Dabar,152551,04549100,265657,Rajapur
61635,153,Jhansi,166,36,858,Tahrauli,00858,3,152476,Dabra Khurd,152476,04541300,70868,Dhamna Buzurg
61636,153,Jhansi,166,36,858,Tahrauli,00858,3,152509,Dadpura,152509,04544600,70810,Charhrau Dhawari
61637,153,Jhansi,166,36,858,Tahrauli,00858,3,152499,Darbatyau,152499,04543600,265731,Darbatyau
61638,153,Jhansi,166,36,858,Tahrauli,00858,3,152572,Deora Khurd,152572,04551300,265605,Deora Khurd
61639,153,Jhansi,166,36,858,Tahrauli,00858,3,152427,Devra Saran,152427,04536400,70784,Pathrendi
61640,153,Jhansi,166,36,858,Tahrauli,00858,3,152475,Dhabara,152475,04541200,265393,Dhabara
61641,153,Jhansi,166,36,858,Tahrauli,00858,3,152478,Dhamna Khurd,152478,04541500,70868,Dhamna Buzurg
61642,153,Jhansi,166,36,858,Tahrauli,00858,3,152559,Dhana Bilgaon,152559,04550000,70921,Dugara
61643,153,Jhansi,166,36,858,Tahrauli,00858,3,152536,Dhawari,152536,04547400,70918,Dhawari
61644,153,Jhansi,166,36,858,Tahrauli,00858,3,152524,Dhurwai,152524,04546200,70920,Dhurwai
61645,153,Jhansi,166,36,858,Tahrauli,00858,3,152445,Dinera,152445,04538200,265392,Rawat Pura
61646,153,Jhansi,166,36,858,Tahrauli,00858,3,152444,Dineri,152444,04538100,70876,Kukur Gaon
61647,153,Jhansi,166,36,858,Tahrauli,00858,3,152560,Dugara,152560,04550100,70921,Dugara
61648,153,Jhansi,166,36,858,Tahrauli,00858,3,152565,Garha,152565,04550600,70923,Garaha
61649,153,Jhansi,166,36,858,Tahrauli,00858,3,152527,Garhi Kargaon,152527,04546500,70924,Garhi Kargaon
61650,153,Jhansi,166,36,858,Tahrauli,00858,3,152533,Gata,152533,04547100,70925,Gata
61651,153,Jhansi,166,36,858,Tahrauli,00858,3,152497,Ghanghari,152497,04543400,70820,Khajraha
61652,153,Jhansi,166,36,858,Tahrauli,00858,3,152531,Ghuraiya,152531,04546900,70926,Ghuraiya
61653,153,Jhansi,166,36,858,Tahrauli,00858,3,152517,Gundaha,152517,04545400,265612,Tai
61654,153,Jhansi,166,36,858,Tahrauli,00858,3,152505,Hanauta,152505,04544200,70806,Bijna
61655,153,Jhansi,166,36,858,Tahrauli,00858,3,152495,Hati,152495,04543200,70815,Hati
61656,153,Jhansi,166,36,858,Tahrauli,00858,3,152513,Imilia,152513,04545000,70816,Imilia
61657,153,Jhansi,166,36,858,Tahrauli,00858,3,152438,Indi,152438,04537500,70789,Semri
61658,153,Jhansi,166,36,858,Tahrauli,00858,3,152541,Itaura,152541,04548000,70931,Itaura
61659,153,Jhansi,166,36,858,Tahrauli,00858,3,152556,Itawa,152556,04549700,70921,Dugara
61660,153,Jhansi,166,36,858,Tahrauli,00858,3,152480,Itora,152480,04541700,265810,Itaura
61661,153,Jhansi,166,36,858,Tahrauli,00858,3,152491,Itwan,152491,04542800,70872,Itwan Khurd
61662,153,Jhansi,166,36,858,Tahrauli,00858,3,152468,Jaswant Pura,152468,04540500,70901,Sitora
61663,153,Jhansi,166,36,858,Tahrauli,00858,3,152516,Jhala,152516,04545300,70954,Raniyara
61664,153,Jhansi,166,36,858,Tahrauli,00858,3,152564,Joniya,152564,04550500,70916,Chhiraura Buzurg
61665,153,Jhansi,166,36,858,Tahrauli,00858,3,152436,Jori,152436,04537300,70769,Jori
61666,153,Jhansi,166,36,858,Tahrauli,00858,3,152457,Kalayan Pura State,152457,04539400,70879,Luhar Gaon Ghat
61667,153,Jhansi,166,36,858,Tahrauli,00858,3,152461,Kalothra Ghat,152461,04539800,70879,Luhar Gaon Ghat
61668,153,Jhansi,166,36,858,Tahrauli,00858,3,152447,Kalyanpura (Moth),152447,04538400,265392,Rawat Pura
61669,153,Jhansi,166,36,858,Tahrauli,00858,3,152424,Karguwan Khurd,152424,04536100,70773,Karguwan Khurd
61670,153,Jhansi,166,36,858,Tahrauli,00858,3,152548,Karri,152548,04548800,70960,Sujawan
61671,153,Jhansi,166,36,858,Tahrauli,00858,3,152479,Khadeshar,152479,04541600,265810,Itaura
61672,153,Jhansi,166,36,858,Tahrauli,00858,3,152496,Khajraha,152496,04543300,70820,Khajraha
61673,153,Jhansi,166,36,858,Tahrauli,00858,3,152434,Khalar,152434,04537100,70774,Khalar
61674,153,Jhansi,166,36,858,Tahrauli,00858,3,152571,Khalil Pura,152571,04551200,70906,Bagrauni
61675,153,Jhansi,166,36,858,Tahrauli,00858,3,152437,Khidar Pura,152437,04537400,70769,Jori
61676,153,Jhansi,166,36,858,Tahrauli,00858,3,152452,Khilla,152452,04538900,70858,Bari Bujurg
61677,153,Jhansi,166,36,858,Tahrauli,00858,3,152535,Khiriya,152535,04547300,265659,Luhargaon
61678,153,Jhansi,166,36,858,Tahrauli,00858,3,152431,Khiriya Bant,152431,04536800,70737,Achausa
61679,153,Jhansi,166,36,858,Tahrauli,00858,3,152469,Khoh,152469,04540600,70860,Berwai
61680,153,Jhansi,166,36,858,Tahrauli,00858,3,152443,Kukur Gaon,152443,04538000,70876,Kukur Gaon
61681,153,Jhansi,166,36,858,Tahrauli,00858,3,152567,Kutaura,152567,04550800,265658,Bikram Pura Sani
61682,153,Jhansi,166,36,858,Tahrauli,00858,3,152552,Lathawara,152552,04549200,70911,Bela
61683,153,Jhansi,166,36,858,Tahrauli,00858,3,152501,Lathesra,152501,04543800,265731,Darbatyau
61684,153,Jhansi,166,36,858,Tahrauli,00858,3,152546,Lohar Gaon,152546,04548600,265659,Luhargaon
61685,153,Jhansi,166,36,858,Tahrauli,00858,3,152528,Londi,152528,04546600,70940,Londi
61686,153,Jhansi,166,36,858,Tahrauli,00858,3,152462,Luhar Gaon Ghat,152462,04539900,70879,Luhar Gaon Ghat
61687,153,Jhansi,166,36,858,Tahrauli,00858,3,152450,Madha Dilawali,152450,04538700,70880,Madha Dilawali
61688,153,Jhansi,166,36,858,Tahrauli,00858,3,152540,Madhau Pura,152540,04547900,70913,Bhasneh
61689,153,Jhansi,166,36,858,Tahrauli,00858,3,152522,Madhu Pura,152522,04545900,70956,Silori
61690,153,Jhansi,166,36,858,Tahrauli,00858,3,152561,Maheba,152561,04550200,70941,Maheba
61691,153,Jhansi,166,36,858,Tahrauli,00858,3,152530,Maigaon,152530,04546800,265647,Maigai
61692,153,Jhansi,166,36,858,Tahrauli,00858,3,152520,Majhara Tai,152520,04545700,70956,Silori
61693,153,Jhansi,166,36,858,Tahrauli,00858,3,152486,Majhari,152486,04542300,70897,Saraul
61694,153,Jhansi,166,36,858,Tahrauli,00858,3,152573,Mau Kachhiyau,152573,04551400,265605,Deora Khurd
61695,153,Jhansi,166,36,858,Tahrauli,00858,3,152523,Mawai,152523,04546000,70920,Dhurwai
61696,153,Jhansi,166,36,858,Tahrauli,00858,3,152449,Mawai,152449,04538600,70880,Madha Dilawali
61697,153,Jhansi,166,36,858,Tahrauli,00858,3,152423,Nibooja,152423,04536000,70747,Benda
61698,153,Jhansi,166,36,858,Tahrauli,00858,3,152503,Nimghana,152503,04544000,70838,Rajgir
61699,153,Jhansi,166,36,858,Tahrauli,00858,3,152494,Nota,152494,04543100,70831,Nota
61700,153,Jhansi,166,36,858,Tahrauli,00858,3,152484,Pachchar Garh,152484,04542100,70888,Pachchar Garh
61701,153,Jhansi,166,36,858,Tahrauli,00858,3,152511,Pahari Khurd,152511,04544800,70810,Charhrau Dhawari
61702,153,Jhansi,166,36,858,Tahrauli,00858,3,152492,Pahari Khurd,152492,04542900,70872,Itwan Khurd
61703,153,Jhansi,166,36,858,Tahrauli,00858,3,152569,Pandwaha,152569,04551000,70947,Pandwaha
61704,153,Jhansi,166,36,858,Tahrauli,00858,3,152429,Pargahna,152429,04536600,70784,Pathrendi
61705,153,Jhansi,166,36,858,Tahrauli,00858,3,152471,Parsa,152471,04540800,265138,Parsa
61706,153,Jhansi,166,36,858,Tahrauli,00858,3,152532,Pasrai,152532,04547000,70949,Pasrai
61707,153,Jhansi,166,36,858,Tahrauli,00858,3,152428,Pathrendi,152428,04536500,70784,Pathrendi
61708,153,Jhansi,166,36,858,Tahrauli,00858,3,152455,Phool Khiriya,152455,04539200,70876,Kukur Gaon
61709,153,Jhansi,166,36,858,Tahrauli,00858,3,152448,Pipara,152448,04538500,70893,Pipara
61710,153,Jhansi,166,36,858,Tahrauli,00858,3,152498,Pura Bujurg,152498,04543500,265731,Darbatyau
61711,153,Jhansi,166,36,858,Tahrauli,00858,3,152543,Puratani,152543,04548200,70951,Atrauli
61712,153,Jhansi,166,36,858,Tahrauli,00858,3,152441,Pureniya,152441,04537800,265695,Arjar
61713,153,Jhansi,166,36,858,Tahrauli,00858,3,152553,Rajapur,152553,04549300,265657,Rajapur
61714,153,Jhansi,166,36,858,Tahrauli,00858,3,152502,Rajgir,152502,04543900,70838,Rajgir
61715,153,Jhansi,166,36,858,Tahrauli,00858,3,152558,Rajwara,152558,04549900,265660,Rajwara
61716,153,Jhansi,166,36,858,Tahrauli,00858,3,152460,Ram Pura,152460,04539700,70894,Ram Pura
61717,153,Jhansi,166,36,858,Tahrauli,00858,3,152534,Raniyara,152534,04547200,70954,Raniyara
61718,153,Jhansi,166,36,858,Tahrauli,00858,3,152446,Rawatpura,152446,04538300,265392,Rawat Pura
61719,153,Jhansi,166,36,858,Tahrauli,00858,3,152554,Rawat Pura,152554,04549400,70960,Sujawan
61720,153,Jhansi,166,36,858,Tahrauli,00858,3,152473,Rora,152473,04541000,70896,Rora
61721,153,Jhansi,166,36,858,Tahrauli,00858,3,152453,Saigaon,152453,04539000,70851,Baghaira
61722,153,Jhansi,166,36,858,Tahrauli,00858,3,152487,Saraul,152487,04542400,70897,Saraul
61723,153,Jhansi,166,36,858,Tahrauli,00858,3,152440,Sarsenda,152440,04537700,70788,Sarsenda
61724,153,Jhansi,166,36,858,Tahrauli,00858,3,152510,Satpura,152510,04544700,70810,Charhrau Dhawari
61725,153,Jhansi,166,36,858,Tahrauli,00858,3,152525,Semari Ahiran,152525,04546300,70920,Dhurwai
61726,153,Jhansi,166,36,858,Tahrauli,00858,3,152526,Semari Kachhiyan,152526,04546400,70920,Dhurwai
61727,153,Jhansi,166,36,858,Tahrauli,00858,3,152439,Semri,152439,04537600,70789,Semri
61728,153,Jhansi,166,36,858,Tahrauli,00858,3,152432,Seriya,152432,04536900,265690,Seriya
61729,153,Jhansi,166,36,858,Tahrauli,00858,3,152422,Shamsherpura,152422,04535900,70790,Shamsherpura
61730,153,Jhansi,166,36,858,Tahrauli,00858,3,152493,Sikandra,152493,04543000,70831,Nota
61731,153,Jhansi,166,36,858,Tahrauli,00858,3,152488,Sikari Khurd,152488,04542500,70872,Itwan Khurd
61732,153,Jhansi,166,36,858,Tahrauli,00858,3,152521,Silori,152521,04545800,70956,Silori
61733,153,Jhansi,166,36,858,Tahrauli,00858,3,152477,Singhpura,152477,04541400,70868,Dhamna Buzurg
61734,153,Jhansi,166,36,858,Tahrauli,00858,3,152466,Sitora,152466,04540300,70901,Sitora
61735,153,Jhansi,166,36,858,Tahrauli,00858,3,152467,Sitori,152467,04540400,70901,Sitora
61736,153,Jhansi,166,36,858,Tahrauli,00858,3,152547,Sujawan,152547,04548700,70960,Sujawan
61737,153,Jhansi,166,36,858,Tahrauli,00858,3,152425,Surwai,152425,04536200,70747,Benda
61738,153,Jhansi,166,36,858,Tahrauli,00858,3,152514,Tahrauli Khas,152514,04545100,70962,Tahrauli Khas
61739,153,Jhansi,166,36,858,Tahrauli,00858,3,152519,Taijageer,152519,04545600,265612,Tai
61740,153,Jhansi,166,36,858,Tahrauli,00858,3,152490,Tajpura,152490,04542700,70872,Itwan Khurd
61741,153,Jhansi,166,36,858,Tahrauli,00858,3,152515,Tehrauli Kila,152515,04545200,70961,Tahrauli Kalan
61742,153,Jhansi,166,36,858,Tahrauli,00858,3,152518,Tenduwa,152518,04545500,265612,Tai
61743,153,Jhansi,166,36,858,Tahrauli,00858,3,152557,Tori Fatehpur,152557,04549800,70921,Dugara
61744,153,Jhansi,166,36,858,Tahrauli,00858,3,152545,Turka Lahchura,152545,04548500,70963,Turka Lahchura
61745,153,Jhansi,166,36,858,Tahrauli,00858,3,152485,Ujayan,152485,04542200,70904,Ujayan
61746,155,Kannauj,160,30,833,Chhibramau,00833,1,146780,Admapur Urf Kapurapur,146780,03966800,71418,Umar Pur
61747,155,Kannauj,160,30,833,Chhibramau,00833,1,146674,Ahirua Rajaram Pur,146674,03956200,71084,Ahirua Rajaram Pur
61748,155,Kannauj,160,30,833,Chhibramau,00833,1,146850,Ajaibpur,146850,03973800,71318,Debipur
61749,155,Kannauj,160,30,833,Chhibramau,00833,1,146770,Akbara Pur,146770,03965800,71356,Amolar
61750,155,Kannauj,160,30,833,Chhibramau,00833,1,146611,Akbar Pur,146611,03949900,71085,Akbar Pur
61751,155,Kannauj,160,30,833,Chhibramau,00833,1,146823,Alahdad Pur,146823,03971100,71302,Alahdad Pur
61752,155,Kannauj,160,30,833,Chhibramau,00833,1,146715,Alampur,146715,03960300,244583,Raipur
61753,155,Kannauj,160,30,833,Chhibramau,00833,1,146675,Alhanapur,146675,03956300,71086,Alhanapur
61754,155,Kannauj,160,30,833,Chhibramau,00833,1,146829,Alipur,146829,03971700,269917,Alipur
61755,155,Kannauj,160,30,833,Chhibramau,00833,1,146744,Almapur Gahlaut,146744,03963200,71405,Sarai Daulat
61756,155,Kannauj,160,30,833,Chhibramau,00833,1,146874,Alupur,146874,03976200,71334,Kutubpur
61757,155,Kannauj,160,30,833,Chhibramau,00833,1,146763,Amolar,146763,03965100,71356,Amolar
61758,155,Kannauj,160,30,833,Chhibramau,00833,1,146711,Amrauli,146711,03959900,71357,Amrauli
61759,155,Kannauj,160,30,833,Chhibramau,00833,1,146725,Anibojh,146725,03961300,71358,Anibojh
61760,155,Kannauj,160,30,833,Chhibramau,00833,1,146639,Antpur,146639,03952700,71087,Antpur
61761,155,Kannauj,160,30,833,Chhibramau,00833,1,146676,Araziwan Bhagwant Nagar,146676,03956400,71086,Alhanapur
61762,155,Kannauj,160,30,833,Chhibramau,00833,1,146832,Arifpur,146832,03972000,71303,Arifpur
61763,155,Kannauj,160,30,833,Chhibramau,00833,1,146790,Asafpur Patti,146790,03967800,71403,Salem Pur
61764,155,Kannauj,160,30,833,Chhibramau,00833,1,146668,Asalat Nagar,146668,03955600,244573,Asalatnagar
61765,155,Kannauj,160,30,833,Chhibramau,00833,1,146689,Asaltabad,146689,03957700,71088,Asaltabad
61766,155,Kannauj,160,30,833,Chhibramau,00833,1,146721,Asaulia,146721,03960900,71359,Asaulia
61767,155,Kannauj,160,30,833,Chhibramau,00833,1,146637,Aseh,146637,03952500,71089,Aseh
61768,155,Kannauj,160,30,833,Chhibramau,00833,1,146654,Atiraj Pur,146654,03954200,71090,Atiraj Pur
61769,155,Kannauj,160,30,833,Chhibramau,00833,1,146776,Atrauli,146776,03966400,269889,Atrauli
61770,155,Kannauj,160,30,833,Chhibramau,00833,1,146815,Atrauli,146815,03970300,71304,Atrauli
61771,155,Kannauj,160,30,833,Chhibramau,00833,1,146627,Auoraie,146627,03951500,71091,Auoraie
61772,155,Kannauj,160,30,833,Chhibramau,00833,1,146782,Ayub Pur,146782,03967000,71388,Musafir Pur
61773,155,Kannauj,160,30,833,Chhibramau,00833,1,146741,Babrapur Makdumpur,146741,03962900,71360,Babrapur Makdumpur
61774,155,Kannauj,160,30,833,Chhibramau,00833,1,146706,Badhaura,146706,03959400,71363,Bhanwar Garha
61775,155,Kannauj,160,30,833,Chhibramau,00833,1,146860,Bahadur Pur,146860,03974800,71315,Darauna
61776,155,Kannauj,160,30,833,Chhibramau,00833,1,146819,Bahadurpur Majhgawan,146819,03970700,71305,Bahadurpur Majhgawan
61777,155,Kannauj,160,30,833,Chhibramau,00833,1,146589,Bahadur Pur Nigoh,146589,03947700,71125,Mahmood Pur Keerat
61778,155,Kannauj,160,30,833,Chhibramau,00833,1,146855,Baigawan,146855,03974300,71306,Baigawan
61779,155,Kannauj,160,30,833,Chhibramau,00833,1,146799,Baisapur,146799,03968700,71371,Gadaura
61780,155,Kannauj,160,30,833,Chhibramau,00833,1,146866,Bajheri,146866,03975400,71307,Bajheri
61781,155,Kannauj,160,30,833,Chhibramau,00833,1,146690,Balrampur,146690,03957800,71139,Rampur Hirdai
61782,155,Kannauj,160,30,833,Chhibramau,00833,1,146778,Bamrauli,146778,03966600,71361,Bamrauli
61783,155,Kannauj,160,30,833,Chhibramau,00833,1,146793,Barai,146793,03968100,71416,Tilak Sarai
61784,155,Kannauj,160,30,833,Chhibramau,00833,1,146759,Bar Gaon,146759,03964700,244584,Bargawa
61785,155,Kannauj,160,30,833,Chhibramau,00833,1,146581,Baruasabal Pur,146581,03946900,71092,Baruasabal Pur
61786,155,Kannauj,160,30,833,Chhibramau,00833,1,146814,Batela,146814,03970200,71308,Batela
61787,155,Kannauj,160,30,833,Chhibramau,00833,1,146879,Bausia,146879,03976700,71309,Bausia
61788,155,Kannauj,160,30,833,Chhibramau,00833,1,146883,Bautham,146883,03977100,71310,Bautham
61789,155,Kannauj,160,30,833,Chhibramau,00833,1,146647,Behta Khas,146647,03953500,71093,Behta Khas
61790,155,Kannauj,160,30,833,Chhibramau,00833,1,146804,Behta Rampur,146804,03969200,71311,Behta Rampur
61791,155,Kannauj,160,30,833,Chhibramau,00833,1,940249,Bhagautipur,000000,,,
61792,155,Kannauj,160,30,833,Chhibramau,00833,1,146656,Bhagawan Pur,146656,03954400,269931,Madarpur
61793,155,Kannauj,160,30,833,Chhibramau,00833,1,146678,Bhagwant Pur,146678,03956600,274125,Bhagwantpur
61794,155,Kannauj,160,30,833,Chhibramau,00833,1,146834,Bhagwant Pur,146834,03972200,71335,Majho Pur
61795,155,Kannauj,160,30,833,Chhibramau,00833,1,146712,Bhaisia Pur,146712,03960000,268208,Bhaisiyapur
61796,155,Kannauj,160,30,833,Chhibramau,00833,1,146707,Bhanwar Garh,146707,03959500,71363,Bhanwar Garha
61797,155,Kannauj,160,30,833,Chhibramau,00833,1,146574,Bharauli Sirkanipur,146574,03946200,71095,Bharauli Sirkanipur
61798,155,Kannauj,160,30,833,Chhibramau,00833,1,146694,Bhauraj Pur,146694,03958200,244577,Bhaurajpur
61799,155,Kannauj,160,30,833,Chhibramau,00833,1,146861,Bhaureta,146861,03974900,71351,Sharifabad
61800,155,Kannauj,160,30,833,Chhibramau,00833,1,146642,Bhawalpur,146642,03953000,71096,Bhawalpur
61801,155,Kannauj,160,30,833,Chhibramau,00833,1,146880,Bhawal Pur,146880,03976800,71353,Shivsingh Pur
61802,155,Kannauj,160,30,833,Chhibramau,00833,1,146797,Bhawani Sarai,146797,03968500,71364,Bhawani Sarai
61803,155,Kannauj,160,30,833,Chhibramau,00833,1,146599,Bhikham Pur Amjad,146599,03948700,71127,Mahmudpur Jagir
61804,155,Kannauj,160,30,833,Chhibramau,00833,1,146648,Bhikhampur Sani,146648,03953600,71097,Bhikhampur Sani
61805,155,Kannauj,160,30,833,Chhibramau,00833,1,146680,Bhogpur Nigoh,146680,03956800,244567,Hameerpur
61806,155,Kannauj,160,30,833,Chhibramau,00833,1,146583,Bhojpur Nigoh,146583,03947100,71098,Bhojpur Nigoh
61807,155,Kannauj,160,30,833,Chhibramau,00833,1,146718,Bhurha,146718,03960600,71365,Bhurha
61808,155,Kannauj,160,30,833,Chhibramau,00833,1,146617,Bibia Jalal Pur,146617,03950500,244576,Bibiya Jalalpur
61809,155,Kannauj,160,30,833,Chhibramau,00833,1,146836,Bibipur,146836,03972400,71312,Bibipur
61810,155,Kannauj,160,30,833,Chhibramau,00833,1,146858,Bikupur,146858,03974600,270813,Rasoolpur Bikupur
61811,155,Kannauj,160,30,833,Chhibramau,00833,1,146661,Biku Pur,146661,03954900,244570,Vikupur
61812,155,Kannauj,160,30,833,Chhibramau,00833,1,146878,Bilam Pur,146878,03976600,269899,Vilampur
61813,155,Kannauj,160,30,833,Chhibramau,00833,1,146722,Biland Pur,146722,03961000,268193,Bilindpur
61814,155,Kannauj,160,30,833,Chhibramau,00833,1,146812,Birahim Pur,146812,03970000,71304,Atrauli
61815,155,Kannauj,160,30,833,Chhibramau,00833,1,146730,Birahimpur Nizampur,146730,03961800,71366,Birahimpur Nizampur
61816,155,Kannauj,160,30,833,Chhibramau,00833,1,146747,Birauli,146747,03963500,71367,Birauli
61817,155,Kannauj,160,30,833,Chhibramau,00833,1,146839,Birpur,146839,03972700,71313,Birpur
61818,155,Kannauj,160,30,833,Chhibramau,00833,1,146838,Bundha Nagrya,146838,03972600,71314,Bundha Nagrya
61819,155,Kannauj,160,30,833,Chhibramau,00833,1,146768,Chachiya Pur,146768,03965600,71392,Nepal Pur
61820,155,Kannauj,160,30,833,Chhibramau,00833,1,146728,Chak Bazyatt,146728,03961600,71381,Lalpur
61821,155,Kannauj,160,30,833,Chhibramau,00833,1,146641,Chandar Pur,146641,03952900,71099,Chandar Pur
61822,155,Kannauj,160,30,833,Chhibramau,00833,1,146786,Chand Pura,146786,03967400,71368,Chand Pura
61823,155,Kannauj,160,30,833,Chhibramau,00833,1,146663,Chhibramau Dehat,146663,03955100,269938,Chhibramau Dehat
61824,155,Kannauj,160,30,833,Chhibramau,00833,1,146703,Chiasar Shahpur,146703,03959100,71369,Chiasar Shahpur
61825,155,Kannauj,160,30,833,Chhibramau,00833,1,940250,Cittarpur,000000,,,
