gp_code,gp_name,block_code,block_name,zp_code,zp_name
82782,Amrauna,2035,Lakshamanpur,165,Pratapgarh
76703,Amra Urf Jhulnipur,1933,Nichlaul,155,Maharajganj
87015,Amredi,2101,Jaitipur,171,Shahjahanpur
44641,Amreha,1419,Jasra,111,Prayagraj
92580,Amretha,2192,Nawabganj,177,Unnao
48021,Amrethoo,1465,Phulpur,114,Azamgarh
53635,Amrita,1555,Shergarh,121,Bareilly
81972,Amrita Khas,2024,Bisalpur,164,Pilibhit
73686,Amritapur,1885,Nakaha,150,Kheri
268830,Amritapur,1889,Phoolbehar,150,Kheri
272570,Amritpali,1496,Dubhar,117,Ballia
57970,Amritpur,1620,Naugarh,126,Chandauli
59951,Amritpur,1652,Marehra,129,Etah
60477,Amritpur,1661,Basrehar,130,Etawah
61797,Amritpur,1683,Rajepur,132,Farrukhabad
43551,Amritpur Bakhatpur,1404,Chandaus,110,Aligarh
269255,Amroha,1928,Ghughli,155,Maharajganj
71919,Amrohiya,1855,Rasulabad,147,Kanpur Dehat
56546,Amroli,1595,Samrer,124,Budaun
73867,Amrolia,1888,Pasgawan,150,Kheri
59527,Amroli Ratanpur,1645,Aliganj,129,Etah
79077,Amroli Urf Baragoan,1975,Mawana Kalan,160,Meerut
52878,Amsaha,1543,Bhadpura,121,Bareilly
269078,Amsahan,1928,Ghughli,155,Maharajganj
82396,Amsauna,2029,Baba Belkharnath Dham,165,Pratapgarh
52431,Amserwa,1537,Sidhaur,120,Barabanki
61094,Amsin,1673,Maya Bazar,131,Ayodhya
90976,Amtahi,2163,Bhadar,584,Amethi
89155,Amtamau,2135,Gondlamau,174,Sitapur
67712,Amtara,1781,Bharkhani,141,Hardoi
66900,Amtaura,1766,Piprauli,139,Gorakhpur
60803,Amthari,1667,Takha,130,Etawah
75707,Amua Muratajapur,1917,Mohanlalganj,153,Lucknow
272068,Amurhi,1467,Sathiyaon,114,Azamgarh
82892,Amuvaahi,2037,Magraura,165,Pratapgarh
64612,Amuwara,1731,Saidpur,137,Ghazipur
46998,Amuwari Narayanpur,1451,Azmatgarh,114,Azamgarh
86329,Amva Mafi,2093,Aurai,170,Sant Ravidas Nagar
66132,Amwa,1754,Bhathat,139,Gorakhpur
72873,Amwa,1873,Nevada,149,Kaushambi
87717,Amwa,2115,Hariharpur Rani,172,Shravasti
64692,Amwa Askaran,1732,Varachakwar,137,Ghazipur
51078,Amwa Deoria,1516,Utraula,118,Balrampur
74061,Amwadiger,1891,Dudhahi,151,Kushi Nagar
266143,Amwa Husenpur,1477,Balaha,116,Bahraich
49392,Amwa Jauhar Sisaie,1487,Risia,116,Bahraich
74060,Amwa Khas,1891,Dudhahi,151,Kushi Nagar
74870,Amwa Mehant,1903,Tamkuhiraj,151,Kushi Nagar
49393,Amwa Molbi,1487,Risia,116,Bahraich
51249,Amwan,1519,Bisanda,119,Banda
66327,Amwa Of Chargawan,1757,Chargawan,139,Gorakhpur
64693,Amwa Singh,1732,Varachakwar,137,Ghazipur
74119,Amwa Sri Dubey,1892,Fazilnagar,151,Kushi Nagar
49258,Amwa Tetarpur,1485,Phakharpur,116,Bahraich
268907,Anaie,2086,Khalilabad,169,Sant Kabeer Nagar
75472,Anaiya Khargapur,1913,Gosaiganj,153,Lucknow
86731,Ananddeeh,2092,Abhauli,170,Sant Ravidas Nagar
66442,Anand Garh,1759,Gola,139,Gorakhpur
56398,Anandipur,1593,Sahaswan,124,Budaun
54759,Anandi Pur,1570,Afzalgarh,123,Bijnor
62836,Anandipur Karkauli,1700,Firozabad,134,Firozabad
60386,Anandipur Khalilpur,1659,Soron,577,Kasganj
59273,Anandnagar Urf Ghortap,1640,Pathar Dewa,128,Deoria
53436,Anandpur,1552,Mirganj,121,Bareilly
56225,Anandpur,1590,Mion,124,Budaun
59607,Anandpur,1646,Amanpur,577,Kasganj
63294,Anandpur,1708,Dadri,135,Gautam Buddha Nagar
80170,Anandpur,1995,Bahjoi,259726,Sambhal
48651,Anandpur Urf Bandpur,1475,Khekra,115,Baghpat
82165,Anandpur Urf Bhagwantpur,2027,Puranpur,164,Pilibhit
67541,Anang Behta,1778,Bawan,141,Hardoi
60299,Anangpur,1658,Sidhpura,577,Kasganj
67713,Anangpur,1781,Bharkhani,141,Hardoi
86441,Anangpur,2094,Bhadohi,170,Sant Ravidas Nagar
71796,Anantapur,1853,Malasa,147,Kanpur Dehat
85368,Anant Mao,2078,Nanauta,168,Saharanpur
46939,Anantpur,1450,Atraulia,114,Azamgarh
65718,Anantpur,1748,Rupaideeh,138,Gonda
66958,Anantpur,1767,Sahjanawa,139,Gorakhpur
74798,Anantpur,1902,Sukrauli,151,Kushi Nagar
93386,Anantpur,2203,Kashi Vidyapeeth,178,Varanasi
265948,Anantpur Dhaukal,1851,Jhinjhak,147,Kanpur Dehat
46492,Anantram,1443,Ajitmal,113,Auraiya
79727,Anantram Patti,1988,Nagar (City),161,Mirzapur
57325,Anaouna,1610,Pahasu,125,Bulandshahr
44823,Anapur,296948,Sringverpur Dham,111,Prayagraj
69847,Anapur,1815,Maharaj Ganj,143,Jaunpur
69928,Anapur,1816,Mariyahu,143,Jaunpur
86542,Anapur,2095,Deegh,170,Sant Ravidas Nagar
271197,Ana Pur,2168,Gauriganj,584,Amethi
51378,Anathuwa,1522,Mahuva,119,Banda
71185,Anaugi,1843,Jalalabad,146,Kannauj
48097,Anaura,1466,Rani Ki Sarai,114,Azamgarh
265901,Anaura,2202,Harahua,178,Varanasi
75439,Anaura Kalan,1912,Chinhat,153,Lucknow
51143,Anausa,1517,Baberu,119,Banda
87456,Anava,2111,Sindhauli,171,Shahjahanpur
54760,Anbarpurchandika,1570,Afzalgarh,123,Bijnor
48934,Anbhapur,1480,Jarwal,116,Bahraich
65861,Anbhula,1750,Wazirganj,138,Gonda
57110,Anchana,1606,Gulaothi,125,Bulandshahr
57389,Anchar Kalan,1611,Shikarpur,125,Bulandshahr
264095,Anchikalan,1977,Parikshitgarh,160,Meerut
54611,Anda,1568,Sau Ghat,122,Basti
68776,Anda,1799,Konch,142,Jalaun
68151,Anda Ibarahimpur,1789,Pihani,141,Hardoi
43966,Andala,1410,Khair,110,Aligarh
268588,Andalpur,1438,Jalal Pur,112,Ambedkar Nagar
77519,Andani,1946,Karhal,157,Mainpuri
267937,Andanwa,2030,Babaganj,165,Pratapgarh
89620,Andapur,2142,Maholi,174,Sitapur
91486,Andaraypur,2172,Kadipur,176,Sultanpur
68511,Andaua,1795,Todarpur,141,Hardoi
268550,Andau Mau,1530,Haidargarh,120,Barabanki
51326,Andaura,1521,Kamasin,119,Banda
60679,Andawa,1665,Mahewa,130,Etawah
60625,Andawali,1664,Jaswantnagar,130,Etawah
78879,Andawali,1970,Daurala,160,Meerut
71797,Andawan,1853,Malasa,147,Kanpur Dehat
71500,Andayan,1848,Akbarpur,147,Kanpur Dehat
75068,Andela,1906,Birdha,152,Lalitpur
54458,Andeora,1566,Rudauli,122,Basti
271573,Andeshnagar,2139,Laharpur,174,Sitapur
83044,Andevari,2039,Patti,165,Pratapgarh
81889,Andha,2023,Bilsanda,164,Pilibhit
270068,Andha,2106,Khutar,171,Shahjahanpur
89295,Andhana,2137,Kasmanda,174,Sitapur
68391,Andhara,1793,Sursa,141,Hardoi
74569,Andhari Bari,1899,Padrauna,151,Kushi Nagar
82657,Andharipur,2033,Kalakankar,165,Pratapgarh
87576,Andhar Purwa,2113,Ekona,172,Shravasti
64012,Andhaun,1722,Ghazipur,137,Ghazipur
48098,Andhauri,1466,Rani Ki Sarai,114,Azamgarh
72656,Andhawa,1869,Kara,149,Kaushambi
72940,Andhawa,1874,Sarsawan,149,Kaushambi
57453,Andhel,1612,Sikandrabad,125,Bulandshahr
271211,Andher,1907,Jakhaura,152,Lalitpur
45032,Andhi,1424,Manda,111,Prayagraj
242958,Andhi Dei,2103,Kalan,171,Shahjahanpur
47939,Andhipur,1464,Pawai,114,Azamgarh
65409,Andhiyari,1743,Mankapur,138,Gonda
75134,Andhiyari,1907,Jakhaura,152,Lalitpur
64276,Andhokhar,1726,Manihari,137,Ghazipur
265361,Andhpurdev,1918,Sarojaninagar,153,Lucknow
55933,Andhrau,1585,Dataganj,124,Budaun
74332,Andhya,1895,Kasaya,151,Kushi Nagar
270983,Andhya,1935,Partawal,155,Maharajganj
47940,Andika,1464,Pawai,114,Azamgarh
44824,Andiyari,296948,Sringverpur Dham,111,Prayagraj
52434,Andka,1537,Sidhaur,120,Barabanki
87330,And Khera,2109,Nigohi,171,Shahjahanpur
62296,Andmau,1691,Dhata,133,Fatehpur
62359,Andmau,1692,Haswa,133,Fatehpur
75846,Andoli,1919,Hasayan,154,Hathras
51327,Andoulee,1521,Kamasin,119,Banda
49782,Andour,1495,Chilkahar,117,Ballia
81722,Andrayan Mustqil,2021,Amariya,164,Pilibhit
65652,Andupur,1747,Paraspur,138,Gonda
77302,Andupur,1942,Barnahal,157,Mainpuri
269577,Anduva,2122,Domariyaganj,173,Siddharth Nagar
273970,Anduva Sanichara,2120,Bhanwapur,173,Siddharth Nagar
77241,Andwara,1941,Panwari,156,Mahoba
93061,Aneai,2199,Baragaon,178,Varanasi
65719,Anegi,1748,Rupaideeh,138,Gonda
56872,Anehda,1599,Agauta,125,Bulandshahr
83171,Anehra,2041,Rampur Sanramgarh,165,Pratapgarh
47258,Anei,1454,Jahanaganj,114,Azamgarh
244397,Anei,1859,Bilhaur,148,Kanpur Nagar
46542,Anepur,1444,Auraiya,113,Auraiya
60680,Aneypur,1665,Mahewa,130,Etawah
48521,Angadpur,1472,Baraut,115,Baghpat
59528,Angadpur,1645,Aliganj,129,Etah
60149,Angadpur,1656,Sakit,129,Etah
63123,Angadpur,1705,Shikohabad,134,Firozabad
71798,Angadpur,1853,Malasa,147,Kanpur Dehat
264951,Angadpur,1595,Samrer,124,Budaun
53004,Angadpur Khamria,1545,Bhuta,121,Bareilly
77806,Angai,1951,Baldeo,158,Mathura
267176,Anganapara,1485,Phakharpur,116,Bahraich
265508,Anganpur,1386,Achhnera,109,Agra
89554,Angethuwa,2141,Mahmudabad,174,Sitapur
69020,Anghaura,1803,Nadigaon,142,Jalaun
77055,Anghaura,1938,Charkhari,156,Mahoba
270977,Angnakol,2173,Kurebhar,176,Sultanpur
42905,Angoothi,1390,Bichpuri,109,Agra
69848,Angrah,1815,Maharaj Ganj,143,Jaunpur
59529,Angraiya Gangai,1645,Aliganj,129,Etah
59530,Angraiya Jamunai,1645,Aliganj,129,Etah
88912,Angrasi,2132,Ailiya,174,Sitapur
89813,Angrasi,2145,Parsendi,174,Sitapur
90104,Angrasi,2149,Sakran,174,Sitapur
89962,Angraura,2147,Rampur Mathura,174,Sitapur
266534,Angraura Dubaha,1482,Mahasi,116,Bahraich
91432,Angrawan,2171,Jamo,584,Amethi
55805,Angthara,1583,Bisauli,124,Budaun
69687,Anguli,1813,Khuthan,143,Jaunpur
71560,Anguri,1849,Amrodha,147,Kanpur Dehat
84234,Anguri,2063,Singhpur,584,Amethi
83708,Anguri1,2052,Harchandpur,166,Rae Bareli
53322,Anguri Thakuran,1550,Kyara,121,Bareilly
46156,Angwal,1439,Katehari,112,Ambedkar Nagar
60585,Anhatha,1663,Chakarnagar,130,Etawah
71358,Anibojh,1846,Talgram,146,Kannauj
75983,Ani Garhi,1921,Mursan,154,Hathras
269720,Aniruddhpur,2159,Akhand Nagar,176,Sultanpur
54811,Anisha Nagli,1571,Budhanpur Seohara,123,Bijnor
46696,Anison,1446,Bidhuna,113,Auraiya
56749,Aniwas,1600,Anupshahr,125,Bulandshahr
89432,Aniya Kalan,2139,Laharpur,174,Sitapur
45359,Anjana,1429,Saidabad,111,Prayagraj
62678,Anjana Bhairo,1697,Vijayipur,133,Fatehpur
62297,Anjana Kabir,1691,Dhata,133,Fatehpur
77686,Anjani,1949,Mainpuri,157,Mainpuri
90525,Anjani,2156,Myorpur,175,Sonbhadra
53583,Anjani Mustkil,1554,Ramnagar,121,Bareilly
46999,Anjan Shaheed,1451,Azmatgarh,114,Azamgarh
91057,Anjer,2165,Dhanpatganj,176,Sultanpur
68512,Anjhi,1795,Todarpur,141,Hardoi
268857,Anjnapur,1889,Phoolbehar,150,Kheri
57150,Anjni,1607,Jahangirabad,125,Bulandshahr
80820,Anjr,2004,Panwasa,259726,Sambhal
91297,Ankara,2169,Jagdishpur,584,Amethi
61095,Ankaripur,1673,Maya Bazar,131,Ayodhya
52047,Ankha,1532,Masauli,120,Barabanki
91794,Ankhari,2177,Musafir Khana,584,Amethi
72148,Ankin,1859,Bilhaur,148,Kanpur Nagar
81890,Ankoda,2023,Bilsanda,164,Pilibhit
45444,Ankoria,1430,Shankargarh,111,Prayagraj
46243,Annapur,1440,Ram Nagar,112,Ambedkar Nagar
46157,Annawan,1439,Katehari,112,Ambedkar Nagar
264769,Anni,1596,Ujhani,124,Budaun
78548,Annupar,1965,Kopaganj,159,Mau
78613,Annu Par,1966,Mohammadabad Gohana,159,Mau
89486,Anogi,2140,Machhrehta,174,Sitapur
52278,Anoop Ganj,1535,Ramnagar,120,Barabanki
75069,Anora,1906,Birdha,152,Lalitpur
78219,Anorha,1960,Raya,158,Mathura
64613,Anori,1731,Saidpur,137,Ghazipur
51918,Ansari,1530,Haidargarh,120,Barabanki
266391,Ansua,1543,Bhadpura,121,Bareilly
71726,Ant,1852,Maitha,147,Kanpur Dehat
239109,Anta,1855,Rasulabad,147,Kanpur Dehat
44702,Antahiya,1420,Karchhana,111,Prayagraj
49124,Antahwa,1483,Mihinpurwa,116,Bahraich
82658,Antamau,2033,Kalakankar,165,Pratapgarh
45625,Antangi,1433,Akbarpur,112,Ambedkar Nagar
71974,Antapur,1856,Sandalpur,147,Kanpur Dehat
55866,Antar,1584,Dahgavan,124,Budaun
61798,Antar,1683,Rajepur,132,Farrukhabad
45360,Antaraura Ta. Basagit,1429,Saidabad,111,Prayagraj
86176,Antari Nankar,2090,Santha,169,Sant Kabeer Nagar
44642,Antarsuiya,1419,Jasra,111,Prayagraj
46158,Ant Deeh,1439,Katehari,112,Ambedkar Nagar
71231,Anti,1844,Kannauj,146,Kannauj
81328,Anti,2013,Khatauli,163,Muzaffarnagar
83930,Anti Naugawan,2057,Rahi,166,Rae Bareli
46543,Antol,1444,Auraiya,113,Auraiya
68513,Antora,1795,Todarpur,141,Hardoi
53366,Antpur,1551,Majhgawan,121,Bareilly
61022,Antpur,1671,Masodha,131,Ayodhya
71087,Antpur,1840,Chhibramau,146,Kannauj
82957,Antpur,2038,Mandhata,165,Pratapgarh
83045,Antpur,2039,Patti,165,Pratapgarh
67992,Ant Sant,1786,Kothawan,141,Hardoi
264060,Antuia,1591,Qadar Chowk,124,Budaun
81329,Antwara,2013,Khatauli,163,Muzaffarnagar
272481,Antwa Sisala,1790,Sandi,141,Hardoi
59445,Anuapar,1643,Salempur,128,Deoria
56483,Anuguiya,1594,Salarpur,124,Budaun
92762,Anup Pur,2195,Sikandarpur Karan,177,Unnao
63552,Anuppur Debai,1713,Garh Mukteshwar,259728,Hapur
72265,Anupur,1861,Ghatampur,148,Kanpur Nagar
77520,Anupur,1946,Karhal,157,Mainpuri
83932,Anuruddhapur,2057,Rahi,166,Rae Bareli
53367,Anurudhpur,1551,Majhgawan,121,Bareilly
79593,Anurudhpur Pashchim Patti,1985,Kon,161,Mirzapur
79594,Anurudhpur Purab Patti,1985,Kon,161,Mirzapur
271031,Anusa,1642,Rudrapur,128,Deoria
69135,Anusar,1805,Badla Pur,143,Jaunpur
45286,Anuva,1428,Pratappur,111,Prayagraj
51144,Anvan,1517,Baberu,119,Banda
84727,Anwa,2070,Shahabad,167,Rampur
43150,Anwal Khera,1396,Khandauli,109,Agra
71859,Anwan,1854,Rajpur,147,Kanpur Dehat
63186,Anwara,1706,Tundla,134,Firozabad
52152,Anwari,1533,Nindaura,120,Barabanki
267069,Anwariya Talibabad,2066,Bilaspur,167,Rampur
63604,Anwarpur,1714,Hapur,259728,Hapur
271360,Anwarpur,2150,Sidhauli,174,Sitapur
85161,Anwarpur Barauli,2075,Muzaffarabad,168,Saharanpur
55140,Anwerpur Chatar,1575,Kiratpur,123,Bijnor
77935,Anwla Sultanpur Bangar,1954,Farah,158,Mathura
80454,Anyari Urf Alinagar,1999,Chhajlet,162,Moradabad
62159,Aodhera,1689,Bhitaura,133,Fatehpur
92515,Aorai,2191,Mianganj,177,Unnao
88167,Aoratal,2122,Domariyaganj,173,Siddharth Nagar
83295,Aoripur Naugir,2043,Sangipur,165,Pratapgarh
51328,Aoudaha,1521,Kamasin,119,Banda
64277,Aoudari,1726,Manihari,137,Ghazipur
49060,Aourahi,1482,Mahasi,116,Bahraich
267473,Aourahiya,1515,Tulsipur,118,Balrampur
46420,Aouton,1442,Achchalda,113,Auraiya
49751,Apael,1494,Beruarbari,117,Ballia
71920,Apauna,1855,Rasulabad,147,Kanpur Dehat
78345,Apdariya Harpura,1962,Dohri Ghat,159,Mau
91168,Aphalepur,2167,Dubepur,176,Sultanpur
70282,Aphlepur,1821,Shah Ganj,143,Jaunpur
238577,Apraula May Bag,1834,Amroha,145,Amroha
73424,Aqbalpur,1882,Lakhimpur,150,Kheri
84376,Aqilpur,2066,Bilaspur,167,Rampur
268727,Araaje Mahuwa,1932,Nautanwa,155,Maharajganj
46057,Araee,1438,Jalal Pur,112,Ambedkar Nagar
61997,Aragal,1686,Amauli,133,Fatehpur
90237,Araghat,2151,Babhani,175,Sonbhadra
44516,Arai,1417,Handia,111,Prayagraj
44703,Arai,1420,Karchhana,111,Prayagraj
62298,Arai,1691,Dhata,133,Fatehpur
49259,Arai Kala,1485,Phakharpur,116,Bahraich
78614,Araila,1966,Mohammadabad Gohana,159,Mau
83046,Araila,2039,Patti,165,Pratapgarh
58552,Araipar,1629,Baitalpur,128,Deoria
49898,Araipur,1497,Garwar,117,Ballia
270906,Araipur,1694,Khajuha,133,Fatehpur
86543,Arai Uparwar N. Baripur,2095,Deegh,170,Sant Ravidas Nagar
47474,Arajee Amani,1457,Mahrajganj,114,Azamgarh
47186,Araji Ajgara Magarvi,1453,Haraiya,114,Azamgarh
66838,Araji Basdila,1765,Pipraich,139,Gorakhpur
268358,Araji Bhensa,1580,Noorpur,123,Bijnor
45971,Araji Dewara,1437,Jahangir Ganj,112,Ambedkar Nagar
47187,Araji Dewara Karkhia,1453,Haraiya,114,Azamgarh
53948,Araji Duhi Dharmupur Mustahkam,1559,Dubauliya,122,Basti
72338,Araji Isepur,1862,Kakwan,148,Kanpur Nagar
66193,Araji Jagdish Pur,1755,Brahmpur,139,Gorakhpur
54761,Araji Kandla,1570,Afzalgarh,123,Bijnor
64278,Araji Khuthan Urf Parsonia,1726,Manihari,137,Ghazipur
50157,Araji K. Par,1502,Navanagar,117,Ballia
50053,Araji Mafi Bal Govind Upadh,1500,Murlichhapra,117,Ballia
49962,Arajimafi Sagarpali,1498,Hanumanganj,117,Ballia
271738,Araji Mataoni,1765,Pipraich,139,Gorakhpur
49899,Araji Mutawakhipur,1497,Garwar,117,Ballia
270737,Araji Sarkar Urf Bairiyahwa,1932,Nautanwa,155,Maharajganj
45361,Ara Kalan,1429,Saidabad,111,Prayagraj
64358,Arakhpur,1727,Mardah,137,Ghazipur
64762,Arakhpura,1733,Virno,137,Ghazipur
45287,Ara Khurd,1428,Pratappur,111,Prayagraj
74447,Arak Pur,1897,Motichak,151,Kushi Nagar
92226,Aram,2186,Bighapur,177,Unnao
75358,Aramba,1911,Bakshi-Ka-Talab,153,Lucknow
61949,Arampur Basai,1685,Airayan,133,Fatehpur
77358,Aram Sarai,1943,Bewar,157,Mainpuri
70283,Arand,1821,Shah Ganj,143,Jaunpur
56484,Arangabad Mafi,1594,Salarpur,124,Budaun
68392,Arangapur,1793,Sursa,141,Hardoi
57604,Arangi,1615,Berahani,126,Chandauli
63831,Arangi,1719,Bhadaura,137,Ghazipur
79339,Arangi Sarpati,1982,Chhanvey,161,Mirzapur
90527,Arangpani,2156,Myorpur,175,Sonbhadra
72080,Aranj Hami,1858,Bhitargaon,148,Kanpur Nagar
47320,Araon Gulzar,1455,Koilsa,114,Azamgarh
67072,Araon Jagdish,1769,Uruwa,139,Gorakhpur
63002,Araon Khurd,1703,Madanpur,134,Firozabad
47760,Arara,1461,Mohammadpur,114,Azamgarh
49846,Arara,1496,Dubhar,117,Ballia
274223,Arari,1622,Sahabganj,126,Chandauli
92516,Ararkala,2191,Mianganj,177,Unnao
50474,Ararpakar,1508,Balrampur,118,Balrampur
86544,Arata,2095,Deegh,170,Sant Ravidas Nagar
72149,Araul,1859,Bilhaur,148,Kanpur Nagar
81723,Arauli,2021,Amariya,164,Pilibhit
90636,Arauly,2158,Robertsganj,175,Sonbhadra
265475,Arav,1416,Dhanupur,111,Prayagraj
266324,Arazi Bairiya,1457,Mahrajganj,114,Azamgarh
271732,Arazi Bankat,1765,Pipraich,139,Gorakhpur
47475,Arazi Barhiya Chak,1457,Mahrajganj,114,Azamgarh
66839,Arazi Chauri,1765,Pipraich,139,Gorakhpur
66133,Arazi Chilbilwa,1754,Bhathat,139,Gorakhpur
47188,Arazi Dewara Nainijor,1453,Haraiya,114,Azamgarh
47478,Arazi Jajman Jot,1457,Mahrajganj,114,Azamgarh
47479,Arazi Kudahi,1457,Mahrajganj,114,Azamgarh
47480,Arazi Malahpurwa,1457,Mahrajganj,114,Azamgarh
47189,Arazi Navbarar Devara Karkhiya,1453,Haraiya,114,Azamgarh
266117,Arazi Sarai Bhopat,1664,Jaswantnagar,130,Etawah
47481,Arazi Shankerpur,1457,Mahrajganj,114,Azamgarh
51196,Arbai,1518,Badokhar Khurd,119,Banda
58435,Archha Barethi,1627,Pahari,127,Chitrakoot
54459,Arda,1566,Rudauli,122,Basti
78811,Ardauna,1969,Ratanpura,159,Mau
268227,Ardauna,1933,Nichlaul,155,Maharajganj
42729,Ardaya,1386,Achhnera,109,Agra
69218,Ardhpur,1806,Baksha,143,Jaunpur
46245,Areefpur Sari,1440,Ram Nagar,112,Ambedkar Nagar
42933,Arela,1391,Etmadpur,109,Agra
53782,Areldigar Patti,1557,Bankati,122,Basti
87331,Areli Ismailpur,2109,Nigohi,171,Shahjahanpur
79728,Argaja Pandeypur,1988,Nagar (City),161,Mirzapur
92650,Argaon Pasi Khera,2193,Purwa,177,Unnao
70284,Argoopur Kala,1821,Shah Ganj,143,Jaunpur
70285,Argoopur Khurd,1821,Shah Ganj,143,Jaunpur
49125,Argorawa,1483,Mihinpurwa,116,Bahraich
49126,Argorwa Bha. Ku.,1483,Mihinpurwa,116,Bahraich
92118,Argu Pur,2184,Bangarmau,177,Unnao
91242,Argwan,2168,Gauriganj,584,Amethi
62299,Arhaiya,1691,Dhata,133,Fatehpur
44427,Arhani,1416,Dhanupur,111,Prayagraj
272094,Arhanpur,1824,Suitha Kala,143,Jaunpur
60002,Arha Pura,1653,Nidhauli Kalan,129,Etah
71799,Arhariyamau,1853,Malasa,147,Kanpur Dehat
89814,Arhawal Khurd,2145,Parsendi,174,Sitapur
43030,Arhera,1393,Fatehpur Sikri,109,Agra
78065,Arhera,1957,Mathura,158,Mathura
71152,Arho (Aroh),1842,Haseran,146,Kannauj
77102,Ari,1939,Jaitpur,156,Mahoba
265134,Ari,1827,Badagaon,144,Jhansi
63770,Arifpur,1718,Simbhawali,259728,Hapur
71303,Arifpur,1845,Saurikh,146,Kannauj
266125,Arifpur Bhagta Nagla,1584,Dahgavan,124,Budaun
76234,Arifpur Bhogpur,1925,Sikandrarao,154,Hathras
48522,Arifpur Kheri,1472,Baraut,115,Baghpat
238658,Arifpur Mafi,1835,Dhanaura,145,Amroha
56104,Arifpur Navada,1588,Jagat,124,Budaun
58742,Arila,1632,Bhagalpur,128,Deoria
64279,Arilla,1726,Manihari,137,Ghazipur
78615,Aripur,1966,Mohammadabad Gohana,159,Mau
270753,Aripur,1722,Ghazipur,137,Ghazipur
50078,Aripur Saraya,1501,Nagra,117,Ballia
72817,Ari Sumairpur,1872,Mooratganj,149,Kaushambi
48935,Ari Umari,1480,Jarwal,116,Bahraich
45626,Ariya,1433,Akbarpur,112,Ambedkar Nagar
51695,Ariya Mau,1527,Dariyabad,120,Barabanki
273991,Ariyara,1684,Shamsabad,132,Farrukhabad
46798,Ariyari,1448,Sahar,113,Auraiya
78487,Ariyaso,1964,Ghosi,159,Mau
84285,Ariyawan,2064,Tiloi,584,Amethi
64416,Arjanepur,1728,Mohammadabad,137,Ghazipur
54347,Arjanipur,1564,Paras Rampur,122,Basti
266954,Arjanipur,1575,Kiratpur,123,Bijnor
70286,Arjanpur,1821,Shah Ganj,143,Jaunpur
70796,Arjar,1829,Bangra,144,Jhansi
265695,Arjar,1828,Bamaur,144,Jhansi
64532,Arje Kasba Swad,1730,Sadat,137,Ghazipur
88423,Arji,2125,Khesraha,173,Siddharth Nagar
270166,Arjo,2178,P.P.Kamaicha,176,Sultanpur
91113,Arjunaipur,2166,Dostpur,176,Sultanpur
59531,Arjunai Simrai,1645,Aliganj,129,Etah
92581,Arjuna Mau,2192,Nawabganj,177,Unnao
82462,Arjun Ateru,2030,Babaganj,165,Pratapgarh
59119,Arjundiha,1638,Gauri Bazar,128,Deoria
75200,Arjun Khiriya,1908,Mandawara,152,Lalitpur
44517,Arjun Patti,1417,Handia,111,Prayagraj
45816,Arjunpur,1435,Bhiti,112,Ambedkar Nagar
58436,Arjunpur,1627,Pahari,127,Chitrakoot
65193,Arjunpur,1740,Itiathok,138,Gonda
67900,Arjunpur,1784,Harpalpur,141,Hardoi
69136,Arjunpur,1805,Badla Pur,143,Jaunpur
75984,Arjunpur,1921,Mursan,154,Hathras
77574,Arjunpur,1947,Kishni,157,Mainpuri
79729,Arjunpur,1988,Nagar (City),161,Mirzapur
82841,Arjunpur,2036,Lalganj,165,Pratapgarh
86442,Arjunpur,2094,Bhadohi,170,Sant Ravidas Nagar
86732,Arjunpur,2097,Suriyavan,170,Sant Ravidas Nagar
91362,Arjunpur,2170,Jaisinghpur,176,Sultanpur
91685,Arjunpur,2175,Lambhua,176,Sultanpur
93560,Arjunpur,2205,Sevapuri,178,Varanasi
269642,Arjunpur,2109,Nigohi,171,Shahjahanpur
270193,Arjunpur,2042,Sandwa Chandrika,165,Pratapgarh
270379,Arjunpur,296948,Sringverpur Dham,111,Prayagraj
69021,Arjunpura,1803,Nadigaon,142,Jalaun
43221,Arjun Pura,1398,Pinahat,109,Agra
80171,Arjunpur Juna,1995,Bahjoi,259726,Sambhal
81973,Arjunpur Must.,2024,Bisalpur,164,Pilibhit
59608,Arjunpur Nauabad,1646,Amanpur,577,Kasganj
79730,Arjunpur Pathak,1988,Nagar (City),161,Mirzapur
59609,Arjunpur Qadim,1646,Amanpur,577,Kasganj
78253,Arjun Todar,1960,Raya,158,Mathura
72710,Arka Fatehpur,1870,Kaushambi,149,Kaushambi
49331,Arka Pur,1486,Prayagpur,116,Bahraich
84326,Arkha Mustakil,2065,Unchahar,166,Rae Bareli
46329,Arkhapur,1441,Tanda,112,Ambedkar Nagar
58437,Arki,1627,Pahari,127,Chitrakoot
46246,Arma,1440,Ram Nagar,112,Ambedkar Nagar
71727,Armal Nyai,1852,Maitha,147,Kanpur Dehat
51145,Armar,1517,Baberu,119,Banda
63124,Armarajat,1705,Shikohabad,134,Firozabad
61167,Armarupipur,1674,Milkipur,131,Ayodhya
67474,Armi,1777,Ahirori,141,Hardoi
89228,Armi,2136,Hargaon,174,Sitapur
76544,Arnahavan,1931,Mithaura,155,Maharajganj
48022,Arnaula,1465,Phulpur,114,Azamgarh
76235,Arnaut,1925,Sikandrarao,154,Hathras
49456,Arnava,1488,Shivpur,116,Bahraich
79234,Arnawali,1979,Rohta,160,Meerut
43693,Arni,1406,Gangiri,110,Aligarh
