original,timestamp,mimetype,statuscode,digest,retrieval_source,query_scope,pdf_candidate,election_url_candidate,content_review_status
http://sec.up.nic.in/erms22/css/bg.png,20230206021843,image/png,200,GOF7L2CFMTZIZ2FTMYIJDVHCKPCZ6XJV,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/css/reset.css,20230206021837,text/css,200,2GPSBE23A5Z3DFI4YJZCNQKMTDRHNRO3,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/css/structure.css,20230206021840,text/css,200,YATBDMWYQH65DO6HRJ2NEFSQM5I2PHNL,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/Js/jquery-1.8.3.min.js,20230206021841,application/javascript,200,JZGADVS3B74WYVSTUON4A4PIKYF73VN4,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/Js/md5.js,20230206021836,application/javascript,200,I7XIRO3ETMVSEEFCBJ3WNMZZSPTB5TT6,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS22/SAUTH/CImage.aspx,20251205065102,image/jpeg,200,4RX3VC5U2XC2ACOIA4XDQXZT25VBDG4K,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS22/SAUTH/js/ChgPass.js,20251205065104,application/javascript,200,WY5DCKVDE5RHYCRXG5CDRIVAVSWGK62V,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/SAUTH/js/core.js,20230206021838,application/javascript,200,TCGZJTDB2OTEVVTOA4OHGQOGAY7SV6ZG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS22/SAUTH/js/jquery.min.js,20251205065103,application/javascript,200,W4KPIQNB2MCCVBXSPEOS3AJPD5AZ4FYE,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/SAUTH/js/sha512.js,20230206021835,application/javascript,200,YVVSFZTU2R6IT7JRCP2OA4WUFICFGXE6,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/SAUTH/js/x64-core.js,20230206021842,application/javascript,200,6N4SYWDQQB67OYOCMXHHM7Y3K3LZVLDD,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/SAUTH/Login.aspx,20220928121225,text/html,200,PM7NCSZJKLQUMLYWY2MWBY5I6TRHR74M,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/SAUTH/ModalPopUp.css,20230206021834,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS22/SAUTH/refresh.jpg,20251205065104,image/jpeg,200,J2J24WRGSPJ2MJ7VNI2WWP7ZWPUUXMQI,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/css/bootstrap.min.css,20230206021843,text/css,200,E5EWWDOKLOG2YLIEOXB53WCROKERIRKX,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/fonts/glyphicons-halflings-regular.eot,20230206021845,application/vnd.ms-fontobject,200,Q23PMK3YKPTH2PTDL5SRFJNF57CY5I6D,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/fonts/glyphicons-halflings-regular.svg,20230206021846,image/svg+xml,200,JXHQVOEW6VAXAR7YQHPJDOWRBXF5USGG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/fonts/glyphicons-halflings-regular.ttf,20230206021845,application/octet-stream,200,IS6BQUHVOCLSEZ5RNGXBR4OLA23BD75C,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/fonts/glyphicons-halflings-regular.woff,20230206021845,font/x-woff,200,E6HETKDOMNG2N4VAF45UPXM5FKHSMIIP,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/fonts/glyphicons-halflings-regular.woff2,20230206021847,application/font-woff2,200,ZI23NF6ZTSXE2G3A6LLA7TJXO4MYP2YH,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/erms22/ULBAdmin/bootstrap/js/bootstrap.min.js,20230206021836,application/javascript,200,AQO32WSZPIYFEVRUEER7CN7Q2XQD3KCN,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/,20251230125717,text/html,200,KIJVWUPUQVRD23QGXP7WP4KCBTJRTD7G,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/css/GoogleFonts.css,20251230125721,text/css,200,UQQVCRGPK4NV22V7TECBA3OEPPVCXSMR,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/css/ionicons.min.css,20251230125721,warc/revisit,-,YXJZK7FJYGIZD6WVODCMN4OQYJOQEVYM,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/dist/css/adminlte.min.css,20251230125720,text/css,200,YOZLHYFOVCQKQGNNWKXZYD3MEFIQCMFF,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/dist/js/adminlte.min.js,20251230125719,application/javascript,200,4GWWZ46LZJQDVG4EV2DH42P2D7BP6ETS,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7ksdjt9g.woff2,20251230125724,warc/revisit,-,NYQHUW2AFIJNNH2BANZIQB6ZQCKSBOO7,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/6xk1dsbykcsv-lcoeqqfx1ryoo3qpz7nsdi.woff2,20251230125724,warc/revisit,-,ME6FH2DDHBPKZXPBJ7XMQEN4NNWSVSU5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/6xk3dsbykcsv-lcoeqqfx1ryoo3qna7lqdy.woff2,20251230125724,warc/revisit,-,EPXVPW6Q67EFAQ5V6LQ5SJY4YN5WKMJK,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/6xk3dsbykcsv-lcoeqqfx1ryoo3qna7lqdy.woff2.woff2,20251230125724,unk,401,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/6xkydsbykcsv-lcoeqqfx1ryoo3ik4zwlxdu.woff2,20251230125724,warc/revisit,-,75BQVIXQ2AE2CVG53PQG4WHTZTRJTPPG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/6xkydsbykcsv-lcoeqqfx1ryoo3ik4zwmhduz8a.woff2,20251230125724,warc/revisit,-,SSH2764JXEQXY46VX62U64G6UTJ3TDIE,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/ionicons.eot?v=2.0.1,20251230125729,warc/revisit,-,MFJS5CPCCL4N2FV2GHZ6XTZVYCTTGQBV,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/ionicons.svg?v=2.0.1,20251230125730,warc/revisit,-,U3ZJ27KBDN325P5TF3PU6IWW7MRH6OM3,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/ionicons.ttf?v=2.0.1,20251230125730,warc/revisit,-,DMFA3YEESBMUNIQDADFIYNKIMXPMIZ3E,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/fonts/ionicons.woff?v=2.0.1,20251230125730,warc/revisit,-,4RUBT2DDURTVDVRCYEMQYTUKQPV4EBQS,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/js/core.js,20251230125719,application/javascript,200,TCGZJTDB2OTEVVTOA4OHGQOGAY7SV6ZG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/js/sha512.js,20251230125719,application/javascript,200,YVVSFZTU2R6IT7JRCP2OA4WUFICFGXE6,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/js/x64-core.js,20251230125719,warc/revisit,-,6N4SYWDQQB67OYOCMXHHM7Y3K3LZVLDD,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/PageJs/Login.js,20251230125720,application/javascript,200,VCBRYOON63VG7GAV6HON4RSPTEVDGRU7,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/bootstrap/js/bootstrap.bundle.min.js,20251230125719,warc/revisit,-,744YCYWPRS63VIYBCBISKJHMZYWKAQF6,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/css/all.min.css,20251230125721,warc/revisit,-,QUODXDBGN6MFDICJNBUICV2LIPQ5ZSSS,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-brands-400.eot,20251230125724,warc/revisit,-,P3MG7ZY5JXBR2XW7JEXXI4WW7OEMHQ6J,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-brands-400.svg,20251230125727,warc/revisit,-,74D43KO73CX3FUWXNRQ4G7W33YIV4GF4,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-brands-400.ttf,20251230125727,warc/revisit,-,YWQ2SP3GRUK7KXPKYOFUOKHY3EA32R2I,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-brands-400.woff,20251230125727,warc/revisit,-,NEAJTDA5Q6HHHMXZVQ5JVF2GGZOUTJKP,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-brands-400.woff2,20251230125727,warc/revisit,-,L7UYNTNGGVUBWS3LXVQRDXZPE3L7ZIUG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-regular-400.eot,20251230125727,warc/revisit,-,CEKRQU4GVWSYI3XMYTROD4DWZJ3BPYGN,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-regular-400.svg,20251230125728,warc/revisit,-,HNXBUSTWY2MMLL5NMO2B4SMCHCUN4MOI,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-regular-400.ttf,20251230125728,warc/revisit,-,LVJXLTR24W2QBXYDTWQATTG2ZIU5KL6A,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-regular-400.woff,20251230125727,warc/revisit,-,OYTIIDNLBYVOG6ZNCZLSU3YYHJY2BXLT,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-regular-400.woff2,20251230125727,warc/revisit,-,XYKCV4HVMBRPN2DE3YJBXGAFJR5VSVH5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-solid-900.eot,20251230125728,warc/revisit,-,GQHOODUHQUAXMBDXGMMS5KAQTXLDQAEC,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-solid-900.svg,20251230125729,warc/revisit,-,IUEM3UZKYDNEYKMPEIKQC5LRVC2Z7SJV,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-solid-900.ttf,20251230125729,warc/revisit,-,IDMXREAQ6YJX4VB6JWLQEW4GO4D5F5BF,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-solid-900.woff,20251230125728,warc/revisit,-,IPNOLQSIFP5V2BGYSZJJMAHLMIIYCEB2,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/fontawesome-free/webfonts/fa-solid-900.woff2,20251230125728,warc/revisit,-,WKDZ7HQ5BGC2S2CCX57VLIVSZRGGG3IE,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/icheck-bootstrap/icheck-bootstrap.min.css,20251230125720,warc/revisit,-,GGC2MDZ4V6QHOJ34SJN3QOUAKF5B5WNH,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/jquery-ui/jquery-ui.min.js,20251230125719,warc/revisit,-,4BC46OV4CTZ5CSEYFDKRUR65R6YQ3MMX,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/jquery/jquery.min.js,20251230125719,warc/revisit,-,IW7YE7N6PRNQC3UNRMOUD73JJYPPQFW6,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/ERMS26/plugins/toastr/toastr.min.js,20251230125719,warc/revisit,-,FVMTLQ4YE6UHY3PPNSBMBICAOLAYOQYO,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2,20200117163632,text/html,200,CK7WF67XIPF4PRCRUQX3E5NVBLSMZMZB,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/BLODutyAllotment,20200210075006,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/Create,20200210113426,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/DutyAllotmentReport,20200305042055,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/Edit/76618,20200305042105,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/Edit/76725,20200305042110,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/Edit/76770,20200305042115,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/Landing,20200210075027,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/BLO_Supervisor/ViewDetails,20200210075033,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/Home/Dasboard,20200210113430,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FBLODutyAllotment,20200210075006,text/html,200,T5B44E7JKVB6DF3S42QSAJKGWDZKSI2S,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FCreate,20200210113426,text/html,200,OKI6ZASGXMCBAYIMQISNERLPU2KRBSQE,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FDutyAllotmentReport,20200305042055,text/html,200,IY2EWBDWZZHURCJCSOZEWZG24WSZDYJL,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FEdit%2F76618,20200305042105,text/html,200,YQW7IJXY7AOWRCHLM3GTRGM7VREEWRRT,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FEdit%2F76725,20200305042110,text/html,200,L6PJ6MWQR6PBXBZGATMBXLQA7ORH45DL,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FEdit%2F76770,20200305042115,text/html,200,GKYSY2QHW2KKQHWZKQD55DH5LLTJSYM6,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FLanding,20200210075027,text/html,200,VHNX7KUY7DELJXMLZCBBF2AGK4QPDCKA,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/Login?ReturnUrl=%2FERMSV2%2FBLO_Supervisor%2FViewDetails,20200210075033,text/html,200,QXQHAVPKJRKRJ63QPDZUOOBCZFFOAAAR,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/ERMSV2/UserAccount/VerifyOTP,20200210113435,text/plain,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/ERO,20210413164202,text/html,200,ZUBVO3KPNXSMWA7XRXYO6I7VHQH5PAQ5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/ERO/css/bootstrap.min.css,20220401041614,text/css,200,NX5XEAV47HZSF7WTN52HMXCT7GY4ZZ56,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/ESD/,20210127012541,text/html,200,GMEYVDKY33KTWKFP4XAMDO7M5K5TGA5N,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/est_hiera.htm,20070515105234,text/html,200,W72AWDEYUETU6KQTCYBTQ7QNREBMDIBL,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
