original,timestamp,mimetype,statuscode,digest,district,host,response_path,response_sha256,pdf_candidate,election_url_candidate,url_year_hints,election_year_verified,priority_score,content_review_status,triage_basis
https://bhadohi.nic.in/notice/office-zila-panchayat-bhadohishort-term-re-e-tender-dated-26-12-2024/,20250125024631,text/html,200,IKNCUNGX4GOSXXE4FAAR7VA5CRDWQ5GS,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2024,,20,not_reviewed,panchayat_in_url
https://bhadohi.nic.in/notice/office-zila-panchayat-bhadohitender-dated-27-03-2025/,20250424091907,text/html,200,UXWD2B324FQSO2SXUCK4OMU6M4UYMDEO,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2025,,20,not_reviewed,panchayat_in_url
https://bhadohi.nic.in/notice/office-zila-panchayat-bhadohitender-notice-dated-12-04-2022/,20220520210643,text/html,200,YROAKAEAVARQKHP3ZISZBSIV3RLOOPX2,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2022,,20,not_reviewed,panchayat_in_url
https://bhadohi.nic.in/notice/office-zila-panchayat-bhadohiupdated-letter-date-02-06-2026/,20260607015352,text/html,200,4TLKNYONJMOL4KCEGYITACJA7G6LYFJF,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2026,,20,not_reviewed,panchayat_in_url
https://bhadohi.nic.in/notice/office-zila-panchayat-e-tender-notice-dated-04-10-2021/,20211015234027,text/html,200,CHEQTYP3R24A73BZIXKEDOVZHVPOFW26,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2021,,20,not_reviewed,panchayat_in_url
https://bhadohi.nic.in/notice/office-zila-panchayat-e-tender-notice-dated-21-10-2021/,20211209094921,text/html,200,PFNV5JPJUVHSECROPG657LQ2PTZLPXLY,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2021,,20,not_reviewed,panchayat_in_url
https://bhadohi.nic.in/notice/office-zila-panchayat-revised-tender-notice-dated-07-09-2021/,20220118203635,text/html,200,RICGMMZATRILOYOOEHP5COEKJGKMCE23,Bhadohi,bhadohi.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e6776589804cf7455b80_d80c706054a9.json,d80c706054a9d846b2ff8c369841e939761f1534b5e090ffc3d1321b769ecee8,False,True,2021,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/document/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AD%E0%A4%B5%E0%A4%A8%E0%A5%8B%E0%A4%82-%E0%A4%8F%E0%A4%B5%E0%A4%82-%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A5%81%E0%A4%A6%E0%A4%BE%E0%A4%AF/,20210123231832,text/html,200,HTJTQCWGXBDRUWQAS6ASQ3DYPJPHIGAD,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/document/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%86%E0%A4%B5%E0%A4%BE%E0%A4%B8-%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE/,20210621141915,text/html,200,ZJVUPD6OVEY3EZIA6TRTA27KYOAD5WWY,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/document/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%AB%E0%A4%B8%E0%A4%B2-%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE-%E0%A4%AF%E0%A5%8B/,20210731182329,text/html,200,77DELQWEYNVVJWQUY3I62MUGEEYLXN7R,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/document/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%AE%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%AF-%E0%A4%B8%E0%A4%82%E0%A4%AA%E0%A4%A6/,20210621100000,text/html,200,DG4BHWNDW7HTRWKBNFVPLY655MZZG5JV,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/document/%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AE-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%8B%E0%A4%82-%E0%A4%95%E0%A5%80-%E0%A4%97/,20210124004143,text/html,200,KAIUBWFVPNFNCVY234UCWECCHMQLBSOS,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/hi/%E0%A4%97%E0%A4%BE%E0%A4%82%E0%A4%B5-%E0%A4%94%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4/,20190820015323,text/html,200,RSDLEUBJZQH6FDHTIRXLW7YOMPURZFAT,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/hi/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%86%E0%A4%B5%E0%A4%BE%E0%A4%B8-%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE-2/,20190820120742,text/html,200,ZUCJHRXHSFN2JJRNRLRTYJOBWHTM3QWO,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/hi/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%86%E0%A4%B5%E0%A4%BE%E0%A4%B8-%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE/,20190820003857,text/html,200,SXFO7ZYDA4I6LD2DKKYGST7MME5KCZEW,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/nagar-palika-and-nagar-panchyat/,20190820125203,text/html,200,7DREHFRR5RBMD2UYO6NU3SRG63I4SUY7,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/nagar-palika-nagar-panchayat-2/,20210123223836,text/html,200,GBSCW6Y4M7XMS2DJBRUWOVQ3UM6PZSMG,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/nagar-palika-nagar-panchayat/,20210117033810,text/html,200,3OV44VTOAS4ABGK33VUMUR4H65GT5GHH,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/nagar-palika-parishad-nagar-panchayat/,20210731184938,text/html,200,KPOXGR6VM6O5XW5FCL2SWWAHUL5D7V7A,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BF%E0%A4%9C%E0%A4%A8%E0%A5%8C%E0%A4%B0-%E0%A4%85%E0%A4%A4%E0%A4%BF-%E0%A4%85%E0%A4%B2/,20230530013412,text/html,200,CL6SRHUAGHAGJW6TR66B3RN22FGXPJNC,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BF%E0%A4%9C%E0%A4%A8%E0%A5%8C%E0%A4%B0-%E0%A4%88%E0%A5%A6-%E0%A4%A8%E0%A4%BF%E0%A4%B5/,20230331125848,text/html,200,STTYK2YKEQFDOKFMRJQUQLOI5SQFMCGO,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BF%E0%A4%9C%E0%A4%A8%E0%A5%8C%E0%A4%B0-%E0%A4%B8%E0%A4%82%E0%A4%B6%E0%A5%8B%E0%A4%A7/,20221203230706,text/html,200,5UV2I7ZFJGENFT3EFXWSK6GUS2NASVWS,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/e-tender-notice-of-zila-panchayat-bijnor/,20210621142156,text/html,200,SZBCBBGOCJMZG3GBALORJH7I3I3MUOVU,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/notice-zila-panchayat-office/,20191017051951,text/html,200,QVB3V35IUUP7RX7C7OSCSBO3THFBGROA,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/office-zila-panchayat-bijnor/,20201030045043,text/html,200,W4HH4F5RGSXQE3IT5CDAO2EOSKXJ76SO,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/panchayat-department-tender/,20220116095059,text/html,200,GEIE5DXI4DPXSTS727ONZZBHWHX4AHZM,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/panchayati-raj-vibhag-e-tender/,20230921151353,text/html,200,GWID3A2ADLS2A6SJIUGSPASOHK43YD3D,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-nirvachan-karyalay-panchayat-evam-nagriya-nikay-bijnor-2/,20201030043624,text/html,200,RA3HJ5TNW6MN24C77EIVKOIL7X5GPXA6,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-nirvachan-karyalay-panchayat-evam-nagriya-nikay-bijnor/,20201030040543,text/html,200,66BK2PL2GDS72UH7GB7FJBYAGHXW66YV,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-2/,20210731184725,text/html,200,CZ6ZUI6GJNZTSWMNI7M5QMQT3LXKJHDU,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-3/,20220808044229,text/html,200,SDA2UNBIZMMBRQLELLW23HPIMBDBQCYA,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-4/,20220525135704,text/html,200,UQWMHHLYOZLBIZXC43Q5RYUGNFIPUVGJ,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-5/,20220808051806,text/html,200,V4OMOY6C7RD35KE7KLROCGBCQPF6GYGW,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-6/,20220808033342,text/html,200,VN2XVCPPGNN7QWI7DY2IV43W7DFWEQ2C,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-e-tender-no-441-dated-20-09-2022/,20220927215003,text/html,200,7DG5M5EGQZJQAHUZ4MOEVDZTWYKCQG2E,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,2022,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-sanshodhit-tender-notice/,20211205072141,text/html,200,VDX5HSUWW6SS7DWIV42XC7AVZQXY5PWM,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notes-2/,20210922105332,text/html,200,SG6457KFT75MFFMSDO2OJSPEGNCSPM7T,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notes-3/,20220808043201,text/html,200,ULZICEQY5U24GMWLZGGE3XESBWHARW3U,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notes-4/,20220808050031,text/html,200,NESW77SGABU46M2KSEEFECOKTHO3UVSF,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notes-5/,20211205070614,text/html,200,FGKGL3BCME7E3ETI4QTDSTLGMCUTHOHM,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notes-sanshodhit/,20211205072842,text/html,200,DE6ERXXN2UOMTUO7OBBNMAR7DSVK4LSD,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notice-2/,20220808045649,text/html,200,2QIBD26K5245E4WTOGENJVCPA6IVZ2JW,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notice-3/,20220116094739,text/html,200,A6HQR5J5FELMPJ4NEEULY5J7BTBVKK6F,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notice-4/,20220808044207,text/html,200,E72AVLXKAEYPVSCMOXP4X5JMMS6ALBRF,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notice-5/,20220525120811,text/html,200,37N63JYOISDOGZY5IOHGZAY2TGKVJKYE,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notice-6/,20220525130638,text/html,200,UE24F34EV7ILMYOK6GE3ELK4DJOPC5NN,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor-tender-notice/,20211205070401,text/html,200,XEOG3NTJP5JM6BVD64FNRGION4BZ4UDR,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-bijnor/,20200815071458,text/html,200,UKX2E67FI7H4QPWOXWTFWNQPLO56FZAJ,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-tender-notice-bijnor-2/,20210124001742,text/html,200,2EOJF356CEPZE7FXB4SSF52XNLGAJXQT,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-tender-notice-bijnor-3/,20210731180211,text/html,200,MP6PRVSP2FEYOYMME7UCWT3UU3CE7E3Q,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-tender-notice-bijnor-4/,20210731190204,text/html,200,C6BTB5LHAKW45MO4F6IVK4QBXBAJPXW3,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-tender-notice-bijnor-5/,20210922103238,text/html,200,7BNWVBKBWKLVFRJ4G5VPCTBA6TFQ6UON,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-tender-notice-bijnor-6/,20210922112029,text/html,200,P7CT6FQOCJVF43YQZXIGGKUSUGPTBXUK,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayat-tender-notice-bijnor/,20200815071029,text/html,200,JOGX5BK2ZRGQHPBILXDFXBBXOGCP7NDK,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/notice/zila-panchayati-raj-e-tender-notes/,20210621142120,text/html,200,HGEMRFI6Z6FOKN7HX6OASTTPEC6VVFP4,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
https://bijnor.nic.in/village-panchayats/,20190820010802,text/html,200,SWREDBNXISCR7PXPFWQIDEAYR4QQFX4R,Bijnor,bijnor.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9adb96bb19afb2871cf9_376213a6805a.json,376213a6805a9979d4eab4613bba5b1ce0f0050ca6265f443c56202f01afafb9,False,True,,,20,not_reviewed,panchayat_in_url
