election_gp_key,canonical_group,gp_name_left,raw_district,raw_block,raw_gp_name,left_index,lgd_gp_code,canonical_group_right,gp_name_right,lgd_district,lgd_block,lgd_gp_name,right_index,gp_name_score,score,decision,reviewer,reviewed_at,notes
up2021__65740,2091,chiutna,Sant Kabir Nagar,Semriyawa,Chiutna,204164,86254,2091,cheutana,Sant Kabeer Nagar,Semariyawan,Cheutana,13195,0.8507936507936509,0.8507936507936509,,,,
up2021__33446,2091,badla,Sant Kabir Nagar,Semriyawa,Badla,204183,86241,2091,barela,Sant Kabeer Nagar,Semariyawan,Barela,6349,0.8577777777777779,0.8577777777777779,,,,
up2021__15931,2090,jamayaatal,Sant Kabir Nagar,Sautha,Jamayaatal,204219,86200,2090,jamya tal,Sant Kabeer Nagar,Santha,Jamya Tal,24270,0.8690740740740741,0.8690740740740741,,,,
up2021__65196,2090,amtheri,Sant Kabir Nagar,Sautha,Amtheri,204228,86175,2090,amathari,Sant Kabeer Nagar,Santha,Amathari,1631,0.8952380952380953,0.8952380952380953,,,,
up2021__34025,2090,haswapar,Sant Kabir Nagar,Sautha,Haswapar,204238,86197,2090,hansawa par,Sant Kabeer Nagar,Santha,Hansawa Par,21198,0.8606060606060606,0.8606060606060606,,,,
up2021__26877,2090,agiyona,Sant Kabir Nagar,Sautha,Agiyona,204248,86173,2090,agiauna,Sant Kabeer Nagar,Santha,Agiauna,418,0.8666666666666668,0.8666666666666668,,,,
up2021__93182,2090,banoli,Sant Kabir Nagar,Sautha,Banoli,204253,86178,2090,banauli,Sant Kabeer Nagar,Santha,Banauli,5361,0.8944444444444445,0.8944444444444445,,,,
up2021__43934,2090,jhudiya,Sant Kabir Nagar,Sautha,Jhudiya,204258,86202,2090,jhuria,Sant Kabeer Nagar,Santha,Jhuria,24945,0.8944444444444445,0.8944444444444445,,,,
up2021__25677,2090,sonda,Sant Kabir Nagar,Sautha,Sonda,204264,86228,2090,sanda,Sant Kabeer Nagar,Santha,Sanda,49538,0.88,0.88,,,,
up2021__142599,2085,sirsi,Sant Kabir Nagar,Hesarbazar,Sirsi,204271,85885,2085,sirsi khas,Sant Kabeer Nagar,Hainsar Bazar,Sirsi Khas,53254,0.9,0.9,,,,
up2021__140755,2085,gai basantpur,Sant Kabir Nagar,Hesarbazar,Gai Basantpur,204275,85850,2085,goi basantpur,Sant Kabeer Nagar,Hainsar Bazar,Goi Basantpur,19951,0.8788461538461538,0.8788461538461538,,,,
up2021__121167,2085,natwawat,Sant Kabir Nagar,Hesarbazar,Natwawat,204285,85871,2085,natwabar,Sant Kabeer Nagar,Hainsar Bazar,Natwabar,39936,0.9,0.9,,,,
up2021__97278,2085,kochri,Sant Kabir Nagar,Hesarbazar,Kochri,204289,85861,2085,kochari khas,Sant Kabeer Nagar,Hainsar Bazar,Kochari Khas,30255,0.9,0.9,,,,
up2021__12361,2085,gaiaghat dwitiya,Sant Kabir Nagar,Hesarbazar,Gaiaghat Dwitiya,204297,268781,2085,gaighat ii,Sant Kabeer Nagar,Hainsar Bazar,Gaighat II,18356,0.8891666666666667,0.8891666666666667,,,,
up2021__69860,2085,baharadadi,Sant Kabir Nagar,Hesarbazar,Baharadadi,204312,85824,2085,bahra dandi,Sant Kabeer Nagar,Hainsar Bazar,Bahra Dandi,4377,0.8823905723905724,0.8823905723905724,,,,
up2021__6049,2085,debri,Sant Kabir Nagar,Hesarbazar,Debri,204314,85841,2085,devri,Sant Kabeer Nagar,Hainsar Bazar,Devri,15473,0.8933333333333333,0.8933333333333333,,,,
up2021__2599,2085,bakainiya pakdi,Sant Kabir Nagar,Hesarbazar,Bakainiya Pakdi,204321,85821,2085,ba kaniya pakari,Sant Kabeer Nagar,Hainsar Bazar,Ba Kaniya Pakari,4811,0.8529059829059829,0.8529059829059829,,,,
up2021__33468,2085,bakoli kala,Sant Kabir Nagar,Hesarbazar,Bakoli Kala,204336,85827,2085,bakauli kala,Sant Kabeer Nagar,Hainsar Bazar,Bakauli Kala,4832,0.86989898989899,0.86989898989899,,,,
up2021__19347,2085,baukuthpur,Sant Kabir Nagar,Hesarbazar,Baukuthpur,204343,85826,2085,baikunthpur,Sant Kabeer Nagar,Hainsar Bazar,Baikunthpur,4567,0.8952188552188552,0.8952188552188552,,,,
up2021__944543,1994,dhak shahid,Sambhal,Asamoli,Dhak Shahid,204372,297281,1994,dhakasaheed,Sambhal,Asmauli,Dhakasaheed,15613,0.8659090909090909,0.8659090909090909,,,,
up2021__958249,1994,malpur malpura,Sambhal,Asamoli,Malpur Malpura,204378,80128,1994,malpur urf mallpur,Sambhal,Asmauli,Malpur Urf Mallpur,35038,0.884004884004884,0.884004884004884,,,,
up2021__958696,1994,ahraula mafi,Sambhal,Asamoli,Ahraula Mafi,204379,80093,1994,ahrola mafi,Sambhal,Asmauli,Ahrola Mafi,689,0.8932323232323233,0.8932323232323233,,,,
up2021__958774,1994,khaimpur,Sambhal,Asamoli,Khaimpur,204384,297282,1994,khempur,Sambhal,Asmauli,Khempur,29430,0.8952380952380953,0.8952380952380953,,,,
up2021__893887,1994,rachaita,Sambhal,Asamoli,Rachaita,204397,80145,1994,racheta,Sambhal,Asmauli,Racheta,45079,0.8880952380952382,0.8880952380952382,,,,
up2021__958394,1994,mirpur sakipur,Sambhal,Asamoli,Mirpur Sakipur,204401,297293,1994,meerpur sakeepur,Sambhal,Asmauli,Meerpur Sakeepur,36451,0.8821428571428571,0.8821428571428571,,,,
up2021__829393,1994,bhawali pur vishali,Sambhal,Asamoli,Bhawali Pur Vishali,204409,80101,1994,bhawalpur wasli,Sambhal,Asmauli,Bhawalpur Wasli,9650,0.8911779448621554,0.8911779448621554,,,,
up2021__940724,1994,razha,Sambhal,Asamoli,Razha,204427,80147,1994,rajha,Sambhal,Asmauli,Rajha,45723,0.8933333333333333,0.8933333333333333,,,,
up2021__886531,1994,qutubpur sakta,Sambhal,Asamoli,Qutubpur Sakta,204436,80124,1994,kutabpur sakta,Sambhal,Asmauli,Kutabpur Sakta,31711,0.876984126984127,0.876984126984127,,,,
up2021__824222,1994,vilalpat,Sambhal,Asamoli,Vilalpat,204441,80103,1994,bilal pat,Sambhal,Asmauli,Bilal Pat,10923,0.8842592592592592,0.8842592592592592,,,,
up2021__714884,1586,gunjal abdulhai,Sambhal,Gunnaur,Gunjal.Abdulhai,204449,56012,1586,gunnaur abdul hai,Sambhal,Gunnaur,Gunnaur Abdul Hai,20721,0.8960382101558572,0.8960382101558572,,,,
up2021__728095,1586,gadia,Sambhal,Gunnaur,Gadia,204450,56010,1586,garhia,Sambhal,Gunnaur,Garhia,18905,0.8577777777777779,0.8577777777777779,,,,
up2021__885164,1586,jayramanagar,Sambhal,Gunnaur,Jayramanagar,204463,56018,1586,jairam nagar,Sambhal,Gunnaur,Jairam Nagar,23563,0.8577777777777779,0.8577777777777779,,,,
up2021__908779,1586,surpur,Sambhal,Gunnaur,Surpur,204468,297329,1586,soorpur,Sambhal,Gunnaur,Soorpur,53854,0.8642857142857143,0.8642857142857143,,,,
up2021__876465,1586,barghura kariya kheda,Sambhal,Gunnaur,Barghura Kariya Kheda,204470,55995,1586,baghura karia khera,Sambhal,Gunnaur,Baghura Karia Khera,4024,0.8623224728487886,0.8623224728487886,,,,
up2021__925399,1586,kishanpur,Sambhal,Gunnaur,Kishanpur,204483,56025,1586,kishanpur shyampur,Sambhal,Gunnaur,Kishanpur Shyampur,30135,0.9,0.9,,,,
up2021__925085,1586,sikror,Sambhal,Gunnaur,Sikror,204488,56043,1586,sikrora bhur,Sambhal,Gunnaur,Sikrora Bhur,52756,0.9,0.9,,,,
up2021__856195,1586,rustampur pipalwada,Sambhal,Gunnaur,Rustampur Pipalwada,204497,297326,1586,rusatampur pipalvara,Sambhal,Gunnaur,Rusatampur Pipalvara,48130,0.8580856553147576,0.8580856553147576,,,,
up2021__863567,1586,bhaganagar urf m0 nagla,Sambhal,Gunnaur,Bhaganagar Urf M0 Nagla,204499,55998,1586,bhagnagar urf manharnagala,Sambhal,Gunnaur,Bhagnagar Urf Manharnagala,8550,0.8774804905239687,0.8774804905239687,,,,
up2021__799801,1586,daroli,Sambhal,Gunnaur,Daroli,204505,297324,1586,darauli,Sambhal,Gunnaur,Darauli,14496,0.8944444444444445,0.8944444444444445,,,,
up2021__717169,1589,nadroli,Sambhal,Junawai,Nadroli,204517,56211,1589,nandrali,Sambhal,Junawai,Nandrali,39324,0.8952380952380953,0.8952380952380953,,,,
up2021__760320,1589,patei kayasth,Sambhal,Junawai,Patei Kayasth,204524,56213,1589,petei kyasath,Sambhal,Junawai,Petei Kyasath,43602,0.8788461538461538,0.8788461538461538,,,,
up2021__813013,1589,sikrora khader,Sambhal,Junawai,Sikrora Khader,204526,56219,1589,sikraura khadar,Sambhal,Junawai,Sikraura Khadar,52731,0.8814285714285713,0.8814285714285713,,,,
up2021__834008,1589,rampur tappa vaish,Sambhal,Junawai,Rampur Tappa Vaish,204532,56216,1589,ramnagar tappa vaish,Sambhal,Junawai,Ramnagar Tappa Vaish,46196,0.8544907407407408,0.8544907407407408,,,,
up2021__831838,1589,sighonla pakhta,Sambhal,Junawai,Sighonla Pakhta,204533,56221,1589,singhola pukhta,Sambhal,Junawai,Singhola Pukhta,52987,0.8882539682539683,0.8882539682539683,,,,
up2021__891804,1589,davthra shyam,Sambhal,Junawai,Davthra Shyam,204537,56176,1589,davanthara shyam,Sambhal,Junawai,Davanthara Shyam,14915,0.8844551282051283,0.8844551282051283,,,,
up2021__923989,1589,vijua nagla,Sambhal,Junawai,Vijua Nagla,204540,56171,1589,bijua nagala,Sambhal,Junawai,Bijua Nagala,10875,0.8808080808080808,0.8808080808080808,,,,
up2021__808300,1589,vaghoi,Sambhal,Junawai,Vaghoi,204542,56167,1589,baghoi,Sambhal,Junawai,Baghoi,3992,0.888888888888889,0.888888888888889,,,,
up2021__714678,1589,duwaarii kalaa,Sambhal,Junawai,Duwaarii Kalaa,204544,56183,1589,duwari kalan,Sambhal,Junawai,Duwari Kalan,17401,0.8859307359307359,0.8859307359307359,,,,
up2021__838712,1589,vanderai,Sambhal,Junawai,Vanderai,204552,56170,1589,bandrai,Sambhal,Junawai,Bandrai,5453,0.8690476190476191,0.8690476190476191,,,,
up2021__685378,1589,qadra bad,Sambhal,Junawai,Qadra bad,204556,56197,1589,kadrabad,Sambhal,Junawai,Kadrabad,25561,0.8842592592592592,0.8842592592592592,,,,
up2021__695017,1589,mahaveli moiddinpur,Sambhal,Junawai,Mahaveli Moiddinpur,204568,56205,1589,mahawali muhi uddinpur,Sambhal,Junawai,Mahawali Muhi Uddinpur,33760,0.8763755980861244,0.8763755980861244,,,,
up2021__711006,1589,kariyaimai,Sambhal,Junawai,Kariyaimai,204571,56198,1589,kariavain,Sambhal,Junawai,Kariavain,27127,0.8669841269841271,0.8669841269841271,,,,
up2021__825544,1589,sihora,Sambhal,Junawai,Sihora,204574,297338,1589,sehora,Sambhal,Junawai,Sehora,50908,0.9,0.9,,,,
up2021__774107,1589,badhauti fazilpur,Sambhal,Junawai,Badhauti Fazilpur,204581,56172,1589,budheiti fazilpur,Sambhal,Junawai,Budheiti Fazilpur,11723,0.8694117647058823,0.8694117647058823,,,,
up2021__1104722,2004,azimabad,Sambhal,Panwasa,Azimabad,204588,297230,2004,azeemabaad,Sambhal,Panwasa,Azeemabaad,3233,0.8866666666666667,0.8866666666666667,,,,
up2021__956961,2004,tharaina jaisingh,Sambhal,Panwasa,Tharaina Jaisingh,204592,80891,2004,tharesa jaisingh,Sambhal,Panwasa,Tharesa Jaisingh,55631,0.8968487394957984,0.8968487394957984,,,,
up2021__957773,2004,aurangpur sileta,Sambhal,Panwasa,Aurangpur Sileta,204593,80869,2004,orangapur sileta,Sambhal,Panwasa,Orangapur Sileta,41092,0.8916666666666666,0.8916666666666666,,,,
up2021__954174,2004,kanaita nikat dehali,Sambhal,Panwasa,Kanaita Nikat Dehali,204595,297189,2004,kaneta nikat daheli,Sambhal,Panwasa,Kaneta Nikat Daheli,26582,0.87364522417154,0.87364522417154,,,,
up2021__956339,2004,samla,Sambhal,Panwasa,Samla,204600,297191,2004,semla,Sambhal,Panwasa,Semla,51055,0.88,0.88,,,,
up2021__1116562,2004,deva pur,Sambhal,Panwasa,Deva Pur,204601,80833,2004,debapur,Sambhal,Panwasa,Debapur,14968,0.8952380952380953,0.8952380952380953,,,,
up2021__887012,2004,ainjra,Sambhal,Panwasa,Ainjra,204606,80820,2004,anjr,Sambhal,Panwasa,Anjr,2137,0.8999999999999999,0.8999999999999999,,,,
up2021__828474,2004,adola mafi,Sambhal,Panwasa,Adola Mafi,204608,80813,2004,adholi mafi,Sambhal,Panwasa,Adholi Mafi,301,0.8952188552188552,0.8952188552188552,,,,
up2021__778206,2004,bichhauli,Sambhal,Panwasa,Bichhauli,204610,80826,2004,bicchouli,Sambhal,Panwasa,Bicchouli,10621,0.8962962962962963,0.8962962962962963,,,,
up2021__1549846,2004,adhaul,Sambhal,Panwasa,Adhaul,204622,80812,2004,adhola,Sambhal,Panwasa,Adhola,300,0.8755555555555556,0.8755555555555556,,,,
up2021__753531,2004,sinhavli,Sambhal,Panwasa,Sinhavli,204635,80885,2004,sihawli,Sambhal,Panwasa,Sihawli,52507,0.8952380952380953,0.8952380952380953,,,,
up2021__1121629,2004,nirayavali,Sambhal,Panwasa,Nirayavali,204654,80865,2004,niryawli,Sambhal,Panwasa,Niryawli,40751,0.8674999999999999,0.8674999999999999,,,,
up2021__859932,2004,niboura,Sambhal,Panwasa,Niboura,204662,80866,2004,niwora,Sambhal,Panwasa,Niwora,40798,0.8793650793650793,0.8793650793650793,,,,
up2021__867135,2004,bahadurpur sarai urf raipur,Sambhal,Panwasa,Bahadurpur Sarai Urf Raipur,204669,297219,2004,bahadarpur sarai,Sambhal,Panwasa,Bahadarpur Sarai,4080,0.8685185185185186,0.8685185185185186,,,,
up2021__895178,2004,khirni m0pur,Sambhal,Panwasa,Khirni M0Pur,204674,80852,2004,khirni mohiuddinpur,Sambhal,Panwasa,Khirni Mohiuddinpur,29700,0.8809409888357257,0.8809409888357257,,,,
up2021__1116586,2004,qazi wahata,Sambhal,Panwasa,Qazi Wahata,204678,80872,2004,qazibehta,Sambhal,Panwasa,Qazibehta,45056,0.8542568542568543,0.8542568542568543,,,,
up2021__784191,2004,vikrampur taharpur,Sambhal,Panwasa,Vikrampur Taharpur,204684,80893,2004,vikampur taharpur,Sambhal,Panwasa,Vikampur Taharpur,57386,0.890958605664488,0.890958605664488,,,,
up2021__1113279,2004,karimpru,Sambhal,Panwasa,Karimpru,204685,297228,2004,kareempur,Sambhal,Panwasa,Kareempur,27068,0.8856481481481482,0.8856481481481482,,,,
up2021__1108025,2004,kisauli,Sambhal,Panwasa,Kisauli,204686,80853,2004,kisoli,Sambhal,Panwasa,Kisoli,30204,0.8944444444444445,0.8944444444444445,,,,
up2021__819349,1995,chakrampur maimri,Sambhal,Bahjoi,Chakrampur Maimri,204704,80182,1995,chakarpur memri,Sambhal,Bahjoi,Chakarpur Memri,12012,0.8942296918767507,0.8942296918767507,,,,
up2021__929192,1995,dhakari,Sambhal,Bahjoi,Dhakari,204720,80188,1995,dhakari nikat bahjoi,Sambhal,Bahjoi,Dhakari Nikat Bahjoi,15610,0.87,0.87,,,,
up2021__1065035,1995,majhaula,Sambhal,Bahjoi,Majhaula,204757,80206,1995,majhola,Sambhal,Bahjoi,Majhola,34596,0.8880952380952382,0.8880952380952382,,,,
up2021__878185,1592,sihadlanpur,Sambhal,Rajpura,Sihadlanpur,204771,297386,1592,singhdalanapur,Sambhal,Rajpura,Singhdalanapur,52978,0.8943722943722944,0.8943722943722944,,,,
up2021__756920,1592,aarthl,Sambhal,Rajpura,Aarthl,204779,56328,1592,arthal,Sambhal,Rajpura,Arthal,2442,0.9,0.9,,,,
up2021__748871,1592,hironi,Sambhal,Rajpura,Hironi,204783,56352,1592,hirauni,Sambhal,Rajpura,Hirauni,22320,0.8944444444444445,0.8944444444444445,,,,
up2021__800469,1592,sindhauli purvi,Sambhal,Rajpura,Sindhauli Purvi,204788,56390,1592,singholi purvi,Sambhal,Rajpura,Singholi Purvi,52989,0.8811111111111112,0.8811111111111112,,,,
up2021__727783,1592,shahpur tohr kheda,Sambhal,Rajpura,Shahpur Tohr Kheda,204800,56384,1592,shahpur,Sambhal,Rajpura,Shahpur,51491,0.8777777777777778,0.8777777777777778,,,,
up2021__756672,1592,devra bhoora,Sambhal,Rajpura,Devra Bhoora,204816,56345,1592,deora bhura,Sambhal,Rajpura,Deora Bhura,15180,0.8848484848484849,0.8848484848484849,,,,
up2021__703482,1592,pavasra,Sambhal,Rajpura,Pavasra,204819,56375,1592,pawsara,Sambhal,Rajpura,Pawsara,43482,0.8793650793650793,0.8793650793650793,,,,
up2021__858984,1592,bhaiserolli,Sambhal,Rajpura,Bhaiserolli,204828,56335,1592,bhainsrauli,Sambhal,Rajpura,Bhainsrauli,8732,0.890909090909091,0.890909090909091,,,,
up2021__918904,1592,karakaura,Sambhal,Rajpura,Karakaura,204830,56360,1592,karkora,Sambhal,Rajpura,Karkora,27207,0.85,0.85,,,,
up2021__935073,1592,sidhoula daulat singh,Sambhal,Rajpura,Sidhoula Daulat Singh,204836,56388,1592,singhola daulat singh,Sambhal,Rajpura,Singhola Daulat Singh,52986,0.8930659983291562,0.8930659983291562,,,,
up2021__929356,1592,ummedpur danda,Sambhal,Rajpura,Ummedpur Danda,204838,297405,1592,umedapur danda,Sambhal,Rajpura,Umedapur Danda,56873,0.8798534798534798,0.8798534798534798,,,,
up2021__1099115,1996,deorkheda,Sambhal,Wania Kheri,Deorkheda,204850,80392,1996,deora khas,Sambhal,Baniyakhera,Deora Khas,15185,0.8669841269841271,0.8669841269841271,,,,
up2021__1137016,1996,khataita,Sambhal,Wania Kheri,Khataita,204854,80412,1996,khabaria,Sambhal,Baniyakhera,Khabaria,28310,0.8833333333333334,0.8833333333333334,,,,
up2021__1102040,1996,buddhanagar khanduaa,Sambhal,Wania Kheri,buddhanagar-khanduaa,204860,80247,1996,budh nagar khandwa,Sambhal,Baniyakhera,Budh Nagar Khandwa,11740,0.8836574074074075,0.8836574074074075,,,,
up2021__1109794,1996,sajni,Sambhal,Wania Kheri,Sajni,204868,80299,1996,sainjni,Sambhal,Baniyakhera,Sainjni,48861,0.8704761904761905,0.8704761904761905,,,,
up2021__1114330,1996,pataroa,Sambhal,Wania Kheri,Pataroa,204869,80291,1996,patrauwa,Sambhal,Baniyakhera,Patrauwa,43349,0.8694444444444446,0.8694444444444446,,,,
up2021__1141315,1996,alawalpur bhataur,Sambhal,Wania Kheri,Alawalpur Bhataur,204874,80232,1996,alawalpuri,Sambhal,Baniyakhera,Alawalpuri,1295,0.8858823529411766,0.8858823529411766,,,,
up2021__1124599,1996,bhagatpoor paheleee,Sambhal,Wania Kheri,Bhagatpoor Paheleee,204889,80384,1996,bhagatpur,Sambhal,Baniyakhera,Bhagatpur,8492,0.8619883040935673,0.8619883040935673,,,,
up2021__1129208,1996,chawada,Sambhal,Wania Kheri,Chawada,204899,80389,1996,chhawara,Sambhal,Baniyakhera,Chhawara,13388,0.8952380952380953,0.8952380952380953,,,,
up2021__1128897,1996,dhanupura chandroua,Sambhal,Wania Kheri,Dhanupura Chandroua,204902,80395,1996,dhanupura,Sambhal,Baniyakhera,Dhanupura,15977,0.8947368421052632,0.8947368421052632,,,,
up2021__1127485,1996,muriakheda,Sambhal,Wania Kheri,Muriakheda,204908,80427,1996,mundiakhera,Sambhal,Baniyakhera,Mundiakhera,38031,0.8739393939393939,0.8739393939393939,,,,
up2021__1148871,1996,rajthal maithra,Sambhal,Wania Kheri,Rajthal Maithra,204915,80432,1996,rajthal,Sambhal,Baniyakhera,Rajthal,45841,0.8933333333333334,0.8933333333333334,,,,
up2021__839358,2005,bahauuddinpur,Sambhal,Sambhal,Bahauuddinpur,204925,297237,2005,bahaudeenpur,Sambhal,Sambhal,Bahaudeenpur,4243,0.8805128205128206,0.8805128205128206,,,,
up2021__839766,2005,katoni,Sambhal,Sambhal,Katoni,204927,80928,2005,katauni,Sambhal,Sambhal,Katauni,27694,0.8944444444444445,0.8944444444444445,,,,
up2021__864950,2005,chimayavli,Sambhal,Sambhal,Chimayavli,204928,80911,2005,chimiyawli,Sambhal,Sambhal,Chimiyawli,13634,0.895,0.895,,,,
up2021__888161,2005,phool sinha,Sambhal,Sambhal,Phool Sinha,204930,80956,2005,phul singh,Sambhal,Sambhal,Phul Singh,43704,0.8739393939393939,0.8739393939393939,,,,
up2021__899542,2005,mukarwarpur,Sambhal,Sambhal,Mukarwarpur,204935,80949,2005,muqarrabpur,Sambhal,Sambhal,Muqarrabpur,38081,0.8734006734006734,0.8734006734006734,,,,
up2021__908634,2005,waripur bhamroa,Sambhal,Sambhal,Waripur Bhamroa,204936,80900,2005,baripur bhamraua,Sambhal,Sambhal,Baripur Bhamraua,6598,0.8930555555555556,0.8930555555555556,,,,
up2021__913157,2005,mahmudpur immahah,Sambhal,Sambhal,Mahmudpur Immahah,204946,80938,2005,mahmoodpur emma,Sambhal,Sambhal,Mahmoodpur Emma,33979,0.8845098039215685,0.8845098039215685,,,,
up2021__883085,2005,golua,Sambhal,Sambhal,golua,204965,297246,2005,gelua,Sambhal,Sambhal,Gelua,19375,0.88,0.88,,,,
up2021__901764,2005,badraula,Sambhal,Sambhal,Badraula,204986,80903,2005,bhadraola,Sambhal,Sambhal,Bhadraola,8430,0.8958333333333333,0.8958333333333333,,,,
up2021__779729,2005,rahatol,Sambhal,Sambhal,Rahatol,204990,80959,2005,rehtol,Sambhal,Sambhal,Rehtol,47624,0.8642857142857143,0.8642857142857143,,,,
up2021__127846,2074,halwana,Saharanpur,Gangoh,Halwana,204996,85104,2074,halvana must,Saharanpur,Gangoh,Halvana Must.,21136,0.85,0.85,,,,
up2021__32205,2074,sinoli,Saharanpur,Gangoh,Sinoli,205050,85143,2074,sinauli,Saharanpur,Gangoh,Sinauli,52881,0.8944444444444445,0.8944444444444445,,,,
up2021__47651,2074,jehra,Saharanpur,Gangoh,Jehra,205063,85106,2074,jahra,Saharanpur,Gangoh,Jahra,23503,0.88,0.88,,,,
up2021__123096,2074,shakurpur shakaror,Saharanpur,Gangoh,Shakurpur Shakaror,205085,85141,2074,sakrpur sankror,Saharanpur,Gangoh,Sakrpur Sankror,49053,0.8919047619047621,0.8919047619047621,,,,
up2021__29349,2073,diwalhedi,Saharanpur,Devbanda,Diwalhedi,205092,85031,2073,dival heri,Saharanpur,Deoband,Dival Heri,16809,0.8607407407407408,0.8607407407407408,,,,
up2021__32739,2073,khadnja ahmadpur,Saharanpur,Devbanda,Khadnja Ahmadpur,205100,85048,2073,kharanja ahmadpur,Saharanpur,Deoband,Kharanja Ahmadpur,29083,0.8957434640522876,0.8957434640522876,,,,
up2021__118824,2073,theethki,Saharanpur,Devbanda,Theethki,205109,85072,2073,thitki,Saharanpur,Deoband,Thitki,55705,0.8555555555555556,0.8555555555555556,,,,
up2021__132654,2073,saanpla khatri,Saharanpur,Devbanda,Saanpla Khatri,205115,85068,2073,sanpla khatri,Saharanpur,Deoband,Sanpla Khatri,49684,0.8989010989010989,0.8989010989010989,,,,
up2021__196658,2073,bhayala kalan,Saharanpur,Devbanda,Bhayala Kalan,205120,85025,2073,bhaila kalan,Saharanpur,Deoband,Bhaila Kalan,8679,0.881021756021756,0.881021756021756,,,,
up2021__14368,2073,bhadedi majbata,Saharanpur,Devbanda,Bhadedi Majbata,205121,267610,2073,badheri mazbata,Saharanpur,Deoband,Badheri Mazbata,3706,0.896923076923077,0.896923076923077,,,,
up2021__15797,2073,noonabadi,Saharanpur,Devbanda,Noonabadi,205123,85058,2073,nunabadi,Saharanpur,Deoband,Nunabadi,40960,0.8958333333333333,0.8958333333333333,,,,
up2021__72095,2073,jadoda jatat,Saharanpur,Devbanda,Jadoda Jatat,205141,85043,2073,jadauda jatt,Saharanpur,Deoband,Jadauda Jatt,23138,0.8974747474747474,0.8974747474747474,,,,
up2021__74089,2073,rasulpur tank,Saharanpur,Devbanda,Rasulpur Tank,205145,85063,2073,rasoolpur taunk,Saharanpur,Deoband,Rasoolpur Taunk,47111,0.897094017094017,0.897094017094017,,,,
up2021__35680,2077,badhi,Saharanpur,Nakud,Badhi,205170,85300,2077,baghi,Saharanpur,Nakur,Baghi,3978,0.8933333333333333,0.8933333333333333,,,,
up2021__45922,2077,bishnupur,Saharanpur,Nakud,Bishnupur,205177,267038,2077,bisanpur,Saharanpur,Nakur,Bisanpur,11292,0.8856481481481482,0.8856481481481482,,,,
up2021__87924,2077,asara kedi,Saharanpur,Nakud,Asara Kedi,205194,85299,2077,asra kheri,Saharanpur,Nakur,Asra Kheri,2724,0.8600000000000001,0.8600000000000001,,,,
up2021__142857,2077,tirapadi,Saharanpur,Nakud,Tirapadi,205202,85365,2077,tirpari,Saharanpur,Nakur,Tirpari,56108,0.8694444444444446,0.8694444444444446,,,,
up2021__37181,2077,jagaihata najib,Saharanpur,Nakud,Jagaihata Najib,205217,85324,2077,jageta najib,Saharanpur,Nakur,Jageta Najib,23383,0.8546969696969696,0.8546969696969696,,,,
up2021__58167,2077,nathodi,Saharanpur,Nakud,Nathodi,205225,267108,2077,nathauri,Saharanpur,Nakur,Nathauri,39901,0.8678571428571429,0.8678571428571429,,,,
up2021__7918,2077,naya gaon urf nayabans,Saharanpur,Nakud,Naya Gaon Urf Nayabans,205226,242357,2077,naya gaon,Saharanpur,Nakur,Naya Gaon,40264,0.8818181818181818,0.8818181818181818,,,,
up2021__28866,2077,bhooribans,Saharanpur,Nakud,Bhooribans,205230,85306,2077,bhuri bans,Saharanpur,Nakur,Bhuri Bans,10505,0.8933333333333333,0.8933333333333333,,,,
up2021__103100,2077,sarurpur tiga,Saharanpur,Nakud,Sarurpur Tiga,205231,85355,2077,saroorpur taga,Saharanpur,Nakur,Saroorpur Taga,50470,0.8716783216783217,0.8716783216783217,,,,
up2021__117215,2076,kourva,Saharanpur,Nagal,Kourva,205241,85263,2076,kaurva,Saharanpur,Nagal,Kaurva,28028,0.9,0.9,,,,
up2021__151426,2076,mirpur mohanpur,Saharanpur,Nagal,Mirpur Mohanpur,205260,242366,2076,meerpur mahanpur,Saharanpur,Nagal,Meerpur Mahanpur,36448,0.8806730769230768,0.8806730769230768,,,,
up2021__121264,2076,alhanpur atlakhedi,Saharanpur,Nagal,Alhanpur Atlakhedi,205264,85235,2076,allanpur atla,Saharanpur,Nagal,Allanpur Atla,1450,0.8905982905982907,0.8905982905982907,,,,
up2021__106875,2076,saluni,Saharanpur,Nagal,Saluni,205269,85285,2076,salooni,Saharanpur,Nagal,Salooni,49301,0.8944444444444445,0.8944444444444445,,,,
up2021__150607,2076,pathaudi bakkal,Saharanpur,Nagal,Pathaudi Bakkal,205271,267623,2076,pathori bakkal,Saharanpur,Nagal,Pathori Bakkal,43228,0.8814285714285713,0.8814285714285713,,,,
up2021__143128,2076,dhyana,Saharanpur,Nagal,Dhyana,205276,242367,2076,dhayana,Saharanpur,Nagal,Dhayana,16313,0.873015873015873,0.873015873015873,,,,
up2021__138137,2076,manojpur,Saharanpur,Nagal,Manojpur,205281,267629,2076,manoharpur,Saharanpur,Nagal,Manoharpur,35557,0.8864285714285713,0.8864285714285713,,,,
up2021__106448,2076,khajuraala,Saharanpur,Nagal,Khajuraala,205291,85264,2076,khajoorwala,Saharanpur,Nagal,Khajoorwala,28515,0.8804545454545455,0.8804545454545455,,,,
up2021__141948,2076,rasulpur khedi,Saharanpur,Nagal,Rasulpur Khedi,205297,85281,2076,rasoolpur kheri must,Saharanpur,Nagal,Rasoolpur Kheri Must.,47091,0.8538888888888889,0.8538888888888889,,,,
